UID,Country,City,Distance
Wollongong.1,Australia,Wollongong,0.13629036913838158
Wollongong.2,Australia,Wollongong,0.3575316224020042
Wollongong.3,Australia,Wollongong,0.8164204565355568
Wollongong.4,Australia,Wollongong,1.2313789069019274
Wollongong.5,Australia,Wollongong,1.673015347890803
Wollongong.6,Australia,Wollongong,2.12440309945822
Wollongong.7,Australia,Wollongong,2.5469829333201246
Wollongong.8,Australia,Wollongong,3.017510893531662
Wollongong.9,Australia,Wollongong,3.472570882830064
Wollongong.10,Australia,Wollongong,4.093144801559296
Wollongong.11,Australia,Wollongong,4.410006157996143
Wollongong.12,Australia,Wollongong,4.816439253520699
Wollongong.13,Australia,Wollongong,5.341528462365382
Wollongong.14,Australia,Wollongong,5.743932342350869
Wollongong.15,Australia,Wollongong,6.1578159297627435
Wollongong.16,Australia,Wollongong,6.607431513781302
Wollongong.17,Australia,Wollongong,7.078942418213586
Wollongong.18,Australia,Wollongong,7.533461278057379
Wollongong.19,Australia,Wollongong,7.982255428618227
Wollongong.20,Australia,Wollongong,8.395627977543404
Wollongong.21,Australia,Wollongong,8.913549001552415
Wollongong.22,Australia,Wollongong,9.473639859975446
Wollongong.23,Australia,Wollongong,9.60092008756176
Wollongong.24,Australia,Wollongong,10.302712179855687
Wollongong.25,Australia,Wollongong,10.609250456819284
Wollongong.26,Australia,Wollongong,11.191900372114228
Wollongong.27,Australia,Wollongong,11.524138504564224
Wollongong.28,Australia,Wollongong,12.045532936238088
Wollongong.29,Australia,Wollongong,12.528110450797287
Wollongong.30,Australia,Wollongong,12.90546619431491
Wollongong.31,Australia,Wollongong,13.41183357275116
Wollongong.32,Australia,Wollongong,13.54639735032707
Wollongong.33,Australia,Wollongong,14.181793625033281
Wollongong.34,Australia,Wollongong,14.821020705890287
Wollongong.35,Australia,Wollongong,15.251256882528278
Wollongong.36,Australia,Wollongong,15.720870776446755
Wollongong.37,Australia,Wollongong,15.955170576493693
Wollongong.38,Australia,Wollongong,16.70651972974548
Wollongong.39,Australia,Wollongong,16.949090966969433
Wollongong.40,Australia,Wollongong,16.238462767537342
