UID,Country,City,Distance
Frankfurt.1,Germany,Frankfurt,3.336676587007227
Frankfurt.2,Germany,Frankfurt,3.0067049479066617
Frankfurt.3,Germany,Frankfurt,2.25196099362136
Frankfurt.4,Germany,Frankfurt,1.748042034575382
Frankfurt.5,Germany,Frankfurt,1.493578019489555
Frankfurt.6,Germany,Frankfurt,0.893906347902642
Frankfurt.7,Germany,Frankfurt,0.44589937579380934
Frankfurt.8,Germany,Frankfurt,0.23819605227360238
Frankfurt.9,Germany,Frankfurt,0.6591088369052429
Frankfurt.10,Germany,Frankfurt,1.0046278535280206
Frankfurt.11,Germany,Frankfurt,1.5459393263743662
Frankfurt.12,Germany,Frankfurt,2.164675914727036
Frankfurt.13,Germany,Frankfurt,2.5317787582515368
Frankfurt.14,Germany,Frankfurt,2.921232925534242
Frankfurt.15,Germany,Frankfurt,3.6094350496547865
Frankfurt.16,Germany,Frankfurt,3.8170545108204132
Frankfurt.17,Germany,Frankfurt,4.26394979873882
Frankfurt.18,Germany,Frankfurt,4.731415560283472
Frankfurt.19,Germany,Frankfurt,5.264733649273523
Frankfurt.20,Germany,Frankfurt,5.865241724972218
Frankfurt.21,Germany,Frankfurt,6.151927384776136
Frankfurt.22,Germany,Frankfurt,6.695088317942067
Frankfurt.23,Germany,Frankfurt,7.329524678528362
Frankfurt.24,Germany,Frankfurt,7.515094517185465
Frankfurt.25,Germany,Frankfurt,8.01322011442197
Frankfurt.26,Germany,Frankfurt,8.816165917854592
Frankfurt.27,Germany,Frankfurt,9.310716185020915
Frankfurt.28,Germany,Frankfurt,9.566086286100562
Frankfurt.29,Germany,Frankfurt,9.997696543282926
Frankfurt.30,Germany,Frankfurt,10.721612103127098
Frankfurt.31,Germany,Frankfurt,11.034149275973485
Frankfurt.32,Germany,Frankfurt,12.302649754348026
Frankfurt.33,Germany,Frankfurt,13.062299478079122
Frankfurt.34,Germany,Frankfurt,13.184674139561494
Frankfurt.35,Germany,Frankfurt,13.726287261458785
Frankfurt.36,Germany,Frankfurt,14.525569343965818
Frankfurt.37,Germany,Frankfurt,15.052936669671288
Frankfurt.38,Germany,Frankfurt,15.328601031758712
Frankfurt.39,Germany,Frankfurt,16.248150142279894
