UID,Country,City,Distance
Tehran.1,Iran,Tehran,3.8098103128185774
Tehran.2,Iran,Tehran,3.4920874176224115
Tehran.3,Iran,Tehran,0.7230139664628311
Tehran.4,Iran,Tehran,2.3019743628674982
Tehran.5,Iran,Tehran,1.9091405907161094
Tehran.6,Iran,Tehran,2.3745396045117153
Tehran.7,Iran,Tehran,2.8482943675235615
Tehran.8,Iran,Tehran,2.816610198017188
Tehran.9,Iran,Tehran,1.1334168400083513
Tehran.10,Iran,Tehran,3.352094774982373
Tehran.11,Iran,Tehran,3.6335939922415985
Tehran.12,Iran,Tehran,3.1109959904970896
Tehran.13,Iran,Tehran,3.5472846835184173
Tehran.14,Iran,Tehran,4.1222247102634935
Tehran.15,Iran,Tehran,4.561019673884113
Tehran.16,Iran,Tehran,4.679590798458937
Tehran.17,Iran,Tehran,6.948225891598058
Tehran.18,Iran,Tehran,7.497773462681065
Tehran.19,Iran,Tehran,8.294617620825697
Tehran.20,Iran,Tehran,7.871597771831106
Tehran.21,Iran,Tehran,11.929948279532118
Tehran.22,Iran,Tehran,7.0823243625045125
Tehran.23,Iran,Tehran,10.794526410042028
Tehran.24,Iran,Tehran,14.53298318071373
Tehran.25,Iran,Tehran,8.676892134982246
Tehran.26,Iran,Tehran,12.004469133604456
Tehran.27,Iran,Tehran,30.348563304603772
Tehran.28,Iran,Tehran,32.37875524271551
Tehran.29,Iran,Tehran,10.281677121770656
Tehran.30,Iran,Tehran,8.475438111247135
Tehran.31,Iran,Tehran,13.030834384321267
Tehran.32,Iran,Tehran,13.86483512818436
Tehran.33,Iran,Tehran,15.09874963099813
Tehran.34,Iran,Tehran,7.495431212690093
Tehran.35,Iran,Tehran,41.159576709954145
Tehran.36,Iran,Tehran,48.148561131772226
Tehran.37,Iran,Tehran,34.358035619979354
Tehran.38,Iran,Tehran,3.3370231090366724
Tehran.39,Iran,Tehran,1.8837850330453252
Tehran.40,Iran,Tehran,4.417585424780348
