UID,Country,City,Distance
Beijing.1,China,Beijing,5.167279221944893
Beijing.2,China,Beijing,7.7008769627391676
Beijing.3,China,Beijing,8.033952220538161
Beijing.4,China,Beijing,10.67961331350178
Beijing.5,China,Beijing,11.919912105417787
Beijing.6,China,Beijing,10.889610400802177
Beijing.7,China,Beijing,11.19792182798591
Beijing.8,China,Beijing,11.681406029884803
Beijing.9,China,Beijing,10.884511948561492
Beijing.10,China,Beijing,10.531045628403545
Beijing.11,China,Beijing,8.368471959717912
Beijing.12,China,Beijing,13.470612561914265
Beijing.13,China,Beijing,12.529894133469648
Beijing.14,China,Beijing,12.2724892606576
Beijing.15,China,Beijing,12.375892765459005
Beijing.16,China,Beijing,12.02820512624855
Beijing.17,China,Beijing,19.79566818885421
Beijing.18,China,Beijing,22.848090641605438
Beijing.19,China,Beijing,20.38876030230743
Beijing.20,China,Beijing,20.310483766760083
Beijing.21,China,Beijing,11.247839405406259
Beijing.22,China,Beijing,11.402825759017517
Beijing.23,China,Beijing,11.605257387693936
Beijing.24,China,Beijing,9.089753566876318
