UID,Country,City,Distance
Fergus.1,Canada,Fergus,0.2488353964049706
Fergus.2,Canada,Fergus,0.1825515160425858
Fergus.3,Canada,Fergus,0.21338599107279688
Fergus.4,Canada,Fergus,0.3061235806343942
Fergus.5,Canada,Fergus,0.38871453023668423
Fergus.6,Canada,Fergus,0.6168215157811143
Fergus.7,Canada,Fergus,0.966302392462698
Fergus.8,Canada,Fergus,1.3665810049153526
Fergus.9,Canada,Fergus,1.5864846406151742
Fergus.10,Canada,Fergus,1.7267836122999238
Fergus.11,Canada,Fergus,2.2351435555902013
Fergus.12,Canada,Fergus,2.410729284476194
Fergus.13,Canada,Fergus,2.9640569370850827
Fergus.14,Canada,Fergus,3.934945924887319
Fergus.15,Canada,Fergus,4.86163002823119
Fergus.16,Canada,Fergus,5.292601019697627
Fergus.17,Canada,Fergus,5.869979028016811
Fergus.18,Canada,Fergus,7.093214135252606
Fergus.19,Canada,Fergus,8.398406951425764
Fergus.20,Canada,Fergus,8.846836537871981
