Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,New_Tecumseth,44.15399,-79.86921,1,44.153317,-79.869055,0.07584898758323012,5.014682596759283,0.0151
North America,Canada,New_Tecumseth,44.15399,-79.86921,2,44.154557,-79.8648,0.35742839245723734,5.014682596759283,0.0713
North America,Canada,New_Tecumseth,44.15399,-79.86921,3,44.154523,-79.862352,0.5503229168169123,5.014682596759283,0.1097
North America,Canada,New_Tecumseth,44.15399,-79.86921,4,44.155905,-79.859993,0.765523218639133,5.014682596759283,0.1527
North America,Canada,New_Tecumseth,44.15399,-79.86921,5,44.154285,-79.85745,0.9387725279976052,5.014682596759283,0.1872
North America,Canada,New_Tecumseth,44.15399,-79.86921,6,44.156204,-79.85419300000002,1.223052753428176,5.014682596759283,0.2439
North America,Canada,New_Tecumseth,44.15399,-79.86921,7,44.156396,-79.850497,1.5166576474000877,5.014682596759283,0.3024
North America,Canada,New_Tecumseth,44.15399,-79.86921,8,44.158598,-79.8471,1.8367612625892609,5.014682596759283,0.3663
North America,Canada,New_Tecumseth,44.15399,-79.86921,9,44.160335,-79.84442299999998,2.099474869327957,5.014682596759283,0.4187
North America,Canada,New_Tecumseth,44.15399,-79.86921,10,44.159876,-79.840496,2.3823288751814857,5.014682596759283,0.4751
North America,Canada,New_Tecumseth,44.15399,-79.86921,11,44.160098,-79.838248,2.5616672927939823,5.014682596759283,0.5108
North America,Canada,New_Tecumseth,44.15399,-79.86921,12,44.161683,-79.83458399999998,2.8916722863836544,5.014682596759283,0.5766
North America,Canada,New_Tecumseth,44.15399,-79.86921,13,44.161819,-79.828972,3.325889378918776,5.014682596759283,0.6632
North America,Canada,New_Tecumseth,44.15399,-79.86921,14,44.162309,-79.82632,3.544322454748224,5.014682596759283,0.7068
North America,Canada,New_Tecumseth,44.15399,-79.86921,15,44.16299,-79.823042,3.816502337505485,5.014682596759283,0.7611
North America,Canada,New_Tecumseth,44.15399,-79.86921,16,44.162981,-79.819921,4.0570407661644,5.014682596759283,0.809
North America,Canada,New_Tecumseth,44.15399,-79.86921,17,44.164706,-79.816447,4.374414774000249,5.014682596759283,0.8723
North America,Canada,New_Tecumseth,44.15399,-79.86921,18,44.163549,-79.810634,4.792124629687814,5.014682596759283,0.9556
North America,Canada,New_Tecumseth,44.15399,-79.86921,19,44.164928,-79.808224,5.014682596759283,5.014682596759283,1
North America,Canada,New_Tecumseth,44.15399,-79.86921,20,44.168862,-79.811771,4.871145021628568,5.014682596759283,0.9714
