Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,USA,Starkville,33.462845,-88.810263,1,33.466,-88.819,0.8831,5.4615,0.1617
North America,USA,Starkville,33.462845,-88.810263,2,33.466,-88.8165,0.6766,5.4615,0.1239
North America,USA,Starkville,33.462845,-88.810263,3,33.4659,-88.8131,0.4297,5.4615,0.0787
North America,USA,Starkville,33.462845,-88.810263,4,33.4659,-88.8106,0.3411,5.4615,0.0625
North America,USA,Starkville,33.462845,-88.810263,5,33.4645,-88.8089,0.2233,5.4615,0.0409
North America,USA,Starkville,33.462845,-88.810263,6,33.4634,-88.8073,0.2817,5.4615,0.0516
North America,USA,Starkville,33.462845,-88.810263,7,33.4624,-88.8051,0.4815,5.4615,0.0882
North America,USA,Starkville,33.462845,-88.810263,8,33.461999999999996,-88.8041,0.5794,5.4615,0.1061
North America,USA,Starkville,33.462845,-88.810263,9,33.4609,-88.8023,0.7697,5.4615,0.1409
North America,USA,Starkville,33.462845,-88.810263,10,33.4601,-88.8012,0.8944,5.4615,0.1638
North America,USA,Starkville,33.462845,-88.810263,11,33.4593,-88.7997,1.0562,5.4615,0.1934
North America,USA,Starkville,33.462845,-88.810263,12,33.4581,-88.79799999999999,1.254,5.4615,0.2296
North America,USA,Starkville,33.462845,-88.810263,13,33.4571,-88.7968,1.4028,5.4615,0.2569
North America,USA,Starkville,33.462845,-88.810263,14,33.4559,-88.7952,1.5965,5.4615,0.2923
North America,USA,Starkville,33.462845,-88.810263,15,33.4544,-88.7947,1.7223,5.4615,0.3154
North America,USA,Starkville,33.462845,-88.810263,16,33.4531,-88.7947,1.8052,5.4615,0.3305
North America,USA,Starkville,33.462845,-88.810263,17,33.4515,-88.7951,1.8895,5.4615,0.346
North America,USA,Starkville,33.462845,-88.810263,18,33.45,-88.7951,2.0047,5.4615,0.3671
North America,USA,Starkville,33.462845,-88.810263,19,33.4486,-88.7954,2.1001,5.4615,0.3845
North America,USA,Starkville,33.462845,-88.810263,20,33.4468,-88.7958,2.2324,5.4615,0.4088
North America,USA,Starkville,33.462845,-88.810263,21,33.4454,-88.796,2.3481,5.4615,0.4299
North America,USA,Starkville,33.462845,-88.810263,22,33.4437,-88.7962,2.4968,5.4615,0.4572
North America,USA,Starkville,33.462845,-88.810263,23,33.4423,-88.7964,2.6217,5.4615,0.48
North America,USA,Starkville,33.462845,-88.810263,24,33.4407,-88.7967,2.7653,5.4615,0.5063
North America,USA,Starkville,33.462845,-88.810263,25,33.4395,-88.7968,2.8807,5.4615,0.5275
North America,USA,Starkville,33.462845,-88.810263,26,33.4387,-88.7968,2.9611,5.4615,0.5422
North America,USA,Starkville,33.462845,-88.810263,27,33.4362,-88.7967,3.2189,5.4615,0.5894
North America,USA,Starkville,33.462845,-88.810263,28,33.4347,-88.796,3.3979,5.4615,0.6222
North America,USA,Starkville,33.462845,-88.810263,29,33.4331,-88.7948,3.6052,5.4615,0.6601
North America,USA,Starkville,33.462845,-88.810263,30,33.4321,-88.7948,3.7075,5.4615,0.6788
North America,USA,Starkville,33.462845,-88.810263,31,33.4307,-88.7929,3.9206,5.4615,0.7179
North America,USA,Starkville,33.462845,-88.810263,32,33.4291,-88.7918,4.1248,5.4615,0.7553
North America,USA,Starkville,33.462845,-88.810263,33,33.4273,-88.7911,4.3339,5.4615,0.7935
North America,USA,Starkville,33.462845,-88.810263,34,33.4262,-88.7908,4.457,5.4615,0.8161
North America,USA,Starkville,33.462845,-88.810263,35,33.4247,-88.7907,4.6136,5.4615,0.8447
North America,USA,Starkville,33.462845,-88.810263,36,33.4231,-88.7905,4.7848,5.4615,0.8761
North America,USA,Starkville,33.462845,-88.810263,37,33.4217,-88.79,4.9464,5.4615,0.9057
North America,USA,Starkville,33.462845,-88.810263,38,33.4201,-88.7897,5.1217,5.4615,0.9378
North America,USA,Starkville,33.462845,-88.810263,39,33.4183,-88.7899,5.3013,5.4615,0.9707
North America,USA,Starkville,33.462845,-88.810263,40,33.4167,-88.7901,5.4615,5.4615,1
