Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
Europe,Sweden,Uppsala,59.858131,17.644621,1,59.85422,17.66025,0.9751,7.3221,0.1332
Europe,Sweden,Uppsala,59.858131,17.644621,2,59.85623,17.65633,0.6871,7.3221,0.0938
Europe,Sweden,Uppsala,59.858131,17.644621,3,59.85436,17.647289999999998,0.445,7.3221,0.0608
Europe,Sweden,Uppsala,59.858131,17.644621,4,59.852819999999994,17.64637,0.5986,7.3221,0.0818
Europe,Sweden,Uppsala,59.858131,17.644621,5,59.851980000000005,17.643710000000002,0.6858,7.3221,0.0937
Europe,Sweden,Uppsala,59.858131,17.644621,6,59.85311,17.64051,0.6037,7.3221,0.0824
Europe,Sweden,Uppsala,59.858131,17.644621,7,59.853640000000006,17.63694,0.6583,7.3221,0.0899
Europe,Sweden,Uppsala,59.858131,17.644621,8,59.85314,17.633760000000002,0.8221,7.3221,0.1123
Europe,Sweden,Uppsala,59.858131,17.644621,9,59.85239,17.63027,1.0246,7.3221,0.1399
Europe,Sweden,Uppsala,59.858131,17.644621,10,59.85136,17.62696,1.2408,7.3221,0.1695
Europe,Sweden,Uppsala,59.858131,17.644621,11,59.85025,17.62397,1.4484,7.3221,0.1978
Europe,Sweden,Uppsala,59.858131,17.644621,12,59.84891999999999,17.622020000000003,1.6254,7.3221,0.222
Europe,Sweden,Uppsala,59.858131,17.644621,13,59.84798000000001,17.619989999999998,1.7793,7.3221,0.243
Europe,Sweden,Uppsala,59.858131,17.644621,14,59.8467,17.61761,1.9726,7.3221,0.2694
Europe,Sweden,Uppsala,59.858131,17.644621,15,59.84734,17.610689999999998,2.2428,7.3221,0.3063
Europe,Sweden,Uppsala,59.858131,17.644621,16,59.84918,17.61085,2.1324,7.3221,0.2912
Europe,Sweden,Uppsala,59.858131,17.644621,17,59.850480000000005,17.60611,2.3127,7.3221,0.3159
Europe,Sweden,Uppsala,59.858131,17.644621,18,59.84939,17.60463,2.4356,7.3221,0.3326
Europe,Sweden,Uppsala,59.858131,17.644621,19,59.848490000000005,17.60226,2.5972,7.3221,0.3547
Europe,Sweden,Uppsala,59.858131,17.644621,20,59.847730000000006,17.59872,2.8121,7.3221,0.3841
Europe,Sweden,Uppsala,59.858131,17.644621,21,59.84608000000001,17.59564,3.046,7.3221,0.416
Europe,Sweden,Uppsala,59.858131,17.644621,22,59.84565,17.59229,3.2353,7.3221,0.4419
Europe,Sweden,Uppsala,59.858131,17.644621,23,59.84515,17.58896,3.4273,7.3221,0.4681
Europe,Sweden,Uppsala,59.858131,17.644621,24,59.84443,17.5852,3.6515,7.3221,0.4987
Europe,Sweden,Uppsala,59.858131,17.644621,27,59.842009999999995,17.575329999999997,4.2649,7.3221,0.5825
Europe,Sweden,Uppsala,59.858131,17.644621,28,59.84141,17.571920000000002,4.4658,7.3221,0.6099
Europe,Sweden,Uppsala,59.858131,17.644621,29,59.84072,17.56853,4.6699,7.3221,0.6378
Europe,Sweden,Uppsala,59.858131,17.644621,31,59.8395,17.561429999999998,5.0873,7.3221,0.6948
Europe,Sweden,Uppsala,59.858131,17.644621,32,59.839319999999994,17.55763,5.2897,7.3221,0.7224
Europe,Sweden,Uppsala,59.858131,17.644621,33,59.83926999999999,17.55366,5.4962,7.3221,0.7506
Europe,Sweden,Uppsala,59.858131,17.644621,34,59.83869,17.55027,5.6959,7.3221,0.7779
Europe,Sweden,Uppsala,59.858131,17.644621,35,59.83756999999999,17.54724,5.9,7.3221,0.8058
Europe,Sweden,Uppsala,59.858131,17.644621,36,59.83635,17.54439,6.0997,7.3221,0.8331
Europe,Sweden,Uppsala,59.858131,17.644621,37,59.83531,17.54138,6.3002,7.3221,0.8604
Europe,Sweden,Uppsala,59.858131,17.644621,38,59.83483,17.53797,6.4961,7.3221,0.8872
Europe,Sweden,Uppsala,59.858131,17.644621,39,59.83446,17.53426,6.7027,7.3221,0.9154
Europe,Sweden,Uppsala,59.858131,17.644621,40,59.8341,17.53053,6.9102,7.3221,0.9437
Europe,Sweden,Uppsala,59.858131,17.644621,41,59.83399,17.52679,7.1079,7.3221,0.9707
Europe,Sweden,Uppsala,59.858131,17.644621,42,59.83395,17.52269,7.3221,7.3221,1
