Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Bradford,44.114297,-79.564777,1,44.11075,-79.575008,0.9070327424874188,7.2216417276840925,0.1256
North America,Canada,Bradford,44.114297,-79.564777,2,44.111072,-79.578283,1.1363181914734812,7.2216417276840925,0.1573
North America,Canada,Bradford,44.114297,-79.564777,3,44.10958400000001,-79.58063800000002,1.3704369831647576,7.2216417276840925,0.1898
North America,Canada,Bradford,44.114297,-79.564777,4,44.109178,-79.582337,1.5130709749788576,7.2216417276840925,0.2095
North America,Canada,Bradford,44.114297,-79.564777,5,44.109441,-79.585729,1.7577151514960232,7.2216417276840925,0.2434
North America,Canada,Bradford,44.114297,-79.564777,6,44.108163,-79.586706,1.878913575471728,7.2216417276840925,0.2602
North America,Canada,Bradford,44.114297,-79.564777,7,44.108901,-79.590377,2.13006321152576,7.2216417276840925,0.295
North America,Canada,Bradford,44.114297,-79.564777,8,44.108056,-79.59340300000002,2.388450417346716,7.2216417276840925,0.3307
North America,Canada,Bradford,44.114297,-79.564777,9,44.107443,-79.59623,2.624229744099508,7.2216417276840925,0.3634
North America,Canada,Bradford,44.114297,-79.564777,10,44.106838,-79.599175,2.86877028430044,7.2216417276840925,0.3972
North America,Canada,Bradford,44.114297,-79.564777,11,44.10684000000001,-79.601812,3.0708546747719088,7.2216417276840925,0.4252
North America,Canada,Bradford,44.114297,-79.564777,12,44.105572,-79.606045,3.4346479933095933,7.2216417276840925,0.4756
North America,Canada,Bradford,44.114297,-79.564777,13,44.10377,-79.611936,3.942924386386877,7.2216417276840925,0.546
North America,Canada,Bradford,44.114297,-79.564777,14,44.10154,-79.621073,4.713270933308383,7.2216417276840925,0.6527
North America,Canada,Bradford,44.114297,-79.564777,15,44.100517,-79.624617,5.017438190327276,7.2216417276840925,0.6948
North America,Canada,Bradford,44.114297,-79.564777,16,44.099361,-79.639301,6.1776367286422875,7.2216417276840925,0.8554
North America,Canada,Bradford,44.114297,-79.564777,17,44.097039,-79.64211800000002,6.466542577800021,7.2216417276840925,0.8954
North America,Canada,Bradford,44.114297,-79.564777,18,44.09627,-79.64449599999998,6.673322236888243,7.2216417276840925,0.9241
North America,Canada,Bradford,44.114297,-79.564777,19,44.096037,-79.646957,6.868626598976815,7.2216417276840925,0.9511
North America,Canada,Bradford,44.114297,-79.564777,20,44.095523,-79.651361,7.2216417276840925,7.2216417276840925,1
