Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Woodstock,43.131443,-80.747106,1,43.13137800000001,-80.746925,0.01636990936711587,10.76445543693706,0.0015
North America,Canada,Woodstock,43.131443,-80.747106,2,43.131844,-80.743442,0.30065246896411063,10.76445543693706,0.0279
North America,Canada,Woodstock,43.131443,-80.747106,3,43.132419,-80.739531,0.6242027832083556,10.76445543693706,0.058
North America,Canada,Woodstock,43.131443,-80.747106,4,43.133284,-80.736019,0.9226769093649028,10.76445543693706,0.0857
North America,Canada,Woodstock,43.131443,-80.747106,5,43.133065,-80.732294,1.2154140036335856,10.76445543693706,0.1129
North America,Canada,Woodstock,43.131443,-80.747106,6,43.134675,-80.729119,1.503174895008128,10.76445543693706,0.1396
North America,Canada,Woodstock,43.131443,-80.747106,7,43.134982,-80.725033,1.833861123191245,10.76445543693706,0.1704
North America,Canada,Woodstock,43.131443,-80.747106,8,-999,-999,NA,10.76445543693706,NA
North America,Canada,Woodstock,43.131443,-80.747106,9,43.135526,-80.717824,2.419100327208734,10.76445543693706,0.2247
North America,Canada,Woodstock,43.131443,-80.747106,10,43.135876,-80.714476,2.6932762442019818,10.76445543693706,0.2502
North America,Canada,Woodstock,43.131443,-80.747106,11,43.136597,-80.710342,3.0377721088384626,10.76445543693706,0.2822
North America,Canada,Woodstock,43.131443,-80.747106,12,43.137908,-80.706909,3.3400381079996917,10.76445543693706,0.3103
North America,Canada,Woodstock,43.131443,-80.747106,13,43.137685,-80.703133,3.6350459566769375,10.76445543693706,0.3377
North America,Canada,Woodstock,43.131443,-80.747106,14,43.137326,-80.699327,3.931814192058971,10.76445543693706,0.3653
North America,Canada,Woodstock,43.131443,-80.747106,15,43.13854600000001,-80.696753,4.161477948937001,10.76445543693706,0.3866
North America,Canada,Woodstock,43.131443,-80.747106,16,43.138858,-80.693881,4.396872870071066,10.76445543693706,0.4085
North America,Canada,Woodstock,43.131443,-80.747106,17,43.139764,-80.688513,4.8436129857016255,10.76445543693706,0.45
North America,Canada,Woodstock,43.131443,-80.747106,18,43.140826,-80.680774,5.482529154065338,10.76445543693706,0.5093
North America,Canada,Woodstock,43.131443,-80.747106,19,43.141244,-80.678252,5.692260924904942,10.76445543693706,0.5288
North America,Canada,Woodstock,43.131443,-80.747106,20,43.142314,-80.672883,6.1426720988338595,10.76445543693706,0.5706
North America,Canada,Woodstock,43.131443,-80.747106,21,43.142732,-80.66801099999998,6.539467467017219,10.76445543693706,0.6075
North America,Canada,Woodstock,43.131443,-80.747106,22,43.143151,-80.664351,6.839851397578655,10.76445543693706,0.6354
North America,Canada,Woodstock,43.131443,-80.747106,23,43.14395,-80.659185,7.268230548772832,10.76445543693706,0.6752
North America,Canada,Woodstock,43.131443,-80.747106,24,43.143869,-80.65543199999998,7.565702827183731,10.76445543693706,0.7028
North America,Canada,Woodstock,43.131443,-80.747106,25,43.145599,-80.648143,8.18261061842946,10.76445543693706,0.7602
North America,Canada,Woodstock,43.131443,-80.747106,26,43.146664,-80.641385,8.743422104105534,10.76445543693706,0.8122
North America,Canada,Woodstock,43.131443,-80.747106,27,43.147185,-80.63789200000002,9.03265571704424,10.76445543693706,0.8391
North America,Canada,Woodstock,43.131443,-80.747106,28,43.149113,-80.629245,9.76263806112648,10.76445543693706,0.9069
North America,Canada,Woodstock,43.131443,-80.747106,29,-999,-999,NA,10.76445543693706,NA
North America,Canada,Woodstock,43.131443,-80.747106,30,43.149319,-80.61671700000002,10.76445543693706,10.76445543693706,1
