Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Everett,44.19047,-79.93722,1,44.190309,-79.94430600000003,0.5652491052686506,3.8813188006734793,0.1456
North America,Canada,Everett,44.19047,-79.93722,2,44.190496,-79.942051,0.3851850200283221,3.8813188006734793,0.0992
North America,Canada,Everett,44.19047,-79.93722,3,44.191051,-79.940159,0.2430672143961417,3.8813188006734793,0.0626
North America,Canada,Everett,44.19047,-79.93722,4,44.19142,-79.937814,0.11576559403428802,3.8813188006734793,0.0298
North America,Canada,Everett,44.19047,-79.93722,5,44.191722,-79.93640500000002,0.15363392245919552,3.8813188006734793,0.0396
North America,Canada,Everett,44.19047,-79.93722,6,44.192222,-79.93449100000002,0.29204964449831755,3.8813188006734793,0.0752
North America,Canada,Everett,44.19047,-79.93722,7,44.192655,-79.932182,0.4694352843308628,3.8813188006734793,0.1209
North America,Canada,Everett,44.19047,-79.93722,8,44.195095,-79.93049599999998,0.7428753635427771,3.8813188006734793,0.1914
North America,Canada,Everett,44.19047,-79.93722,9,44.193685,-79.928727,0.7657022478853232,3.8813188006734793,0.1973
North America,Canada,Everett,44.19047,-79.93722,10,44.194262,-79.92664,0.943029324873879,3.8813188006734793,0.243
North America,Canada,Everett,44.19047,-79.93722,11,44.194424,-79.92514399999997,1.058422232857852,3.8813188006734793,0.2727
North America,Canada,Everett,44.19047,-79.93722,12,44.195445,-79.920909,1.4131905416898345,3.8813188006734793,0.3641
North America,Canada,Everett,44.19047,-79.93722,13,44.195732,-79.919174,1.5531640808833438,3.8813188006734793,0.4002
North America,Canada,Everett,44.19047,-79.93722,14,44.198366,-79.910004,2.340686750960691,3.8813188006734793,0.6031
North America,Canada,Everett,44.19047,-79.93722,15,44.197369,-79.908372,2.42447354368936,3.8813188006734793,0.6247
North America,Canada,Everett,44.19047,-79.93722,16,44.194242,-79.889463,3.830561946449633,3.8813188006734793,0.9869
North America,Canada,Everett,44.19047,-79.93722,17,44.191766,-79.894171,3.4352707317002835,3.8813188006734793,0.8851
North America,Canada,Everett,44.19047,-79.93722,18,44.191254,-79.888551,3.8813188006734793,3.8813188006734793,1
North America,Canada,Everett,44.19047,-79.93722,19,44.194138,-79.9076,2.396483275101102,3.8813188006734793,0.6174
North America,Canada,Everett,44.19047,-79.93722,20,44.191521,-79.906837,2.4252237140667057,3.8813188006734793,0.6248
