Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Angus,44.325539,-79.88837,1,44.322775,-79.878961,0.809117913038516,4.792257340692872,0.1688
North America,Canada,Angus,44.325539,-79.88837,2,44.322101,-79.87616,1.0438186848236413,4.792257340692872,0.2178
North America,Canada,Angus,44.325539,-79.88837,3,44.323613,-79.874398,1.131890854747704,4.792257340692872,0.2362
North America,Canada,Angus,44.325539,-79.88837,4,44.32373,-79.872266,1.296737495844592,4.792257340692872,0.2706
North America,Canada,Angus,44.325539,-79.88837,5,44.32350200000001,-79.869036,1.5545736169801074,4.792257340692872,0.3244
North America,Canada,Angus,44.325539,-79.88837,6,44.324226,-79.867006,1.705716152671762,4.792257340692872,0.3559
North America,Canada,Angus,44.325539,-79.88837,7,44.325378,-79.865946,1.7838492016795149,4.792257340692872,0.3722
North America,Canada,Angus,44.325539,-79.88837,8,44.32581,-79.863809,1.9539762392291733,4.792257340692872,0.4077
North America,Canada,Angus,44.325539,-79.88837,9,44.326416,-79.86134799999998,2.151707877285387,4.792257340692872,0.449
North America,Canada,Angus,44.325539,-79.88837,10,44.324647,-79.85981600000002,2.2735604860919296,4.792257340692872,0.4744
North America,Canada,Angus,44.325539,-79.88837,11,44.326811,-79.857831,2.4333667573002207,4.792257340692872,0.5078
North America,Canada,Angus,44.325539,-79.88837,12,44.328737,-79.854732,2.6992476727279686,4.792257340692872,0.5633
North America,Canada,Angus,44.325539,-79.88837,13,44.328958,-79.8493,3.1309689325911516,4.792257340692872,0.6533
North America,Canada,Angus,44.325539,-79.88837,14,44.3285,-79.845177,3.451516936688132,4.792257340692872,0.7202
North America,Canada,Angus,44.325539,-79.88837,15,44.330373,-79.843891,3.5786136551676857,4.792257340692872,0.7467
North America,Canada,Angus,44.325539,-79.88837,16,44.33122,-79.840499,3.8598417511027066,4.792257340692872,0.8054
North America,Canada,Angus,44.325539,-79.88837,17,44.331385,-79.838415,4.02638143744486,4.792257340692872,0.8402
North America,Canada,Angus,44.325539,-79.88837,18,44.332183,-79.83528199999998,4.286878594452934,4.792257340692872,0.8945
North America,Canada,Angus,44.325539,-79.88837,19,44.332776,-79.832219,4.538270753440092,4.792257340692872,0.947
North America,Canada,Angus,44.325539,-79.88837,20,44.333384,-79.829128,4.792257340692872,4.792257340692872,1
