Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Acton,43.629693,-80.041492,1,43.63,-80.041667,0.036928365424046,4.980361849876251,0.0074
North America,Canada,Acton,43.629693,-80.041492,2,43.630737,-80.03879599999998,0.24608634839955457,4.980361849876251,0.0494
North America,Canada,Acton,43.629693,-80.041492,3,43.631747,-80.03740400000002,0.4005182083191993,4.980361849876251,0.0804
North America,Canada,Acton,43.629693,-80.041492,4,43.633851,-80.036413,0.6171355162813338,4.980361849876251,0.1239
North America,Canada,Acton,43.629693,-80.041492,5,43.6347,-80.0342,0.8089427987396621,4.980361849876251,0.1624
North America,Canada,Acton,43.629693,-80.041492,6,43.634009000000006,-80.031868,0.9111837832391722,4.980361849876251,0.183
North America,Canada,Acton,43.629693,-80.041492,7,43.635464,-80.03025799999998,1.1087011388398098,4.980361849876251,0.2226
North America,Canada,Acton,43.629693,-80.041492,8,43.636552,-80.02901999999997,1.2606325514097692,4.980361849876251,0.2531
North America,Canada,Acton,43.629693,-80.041492,9,43.637952,-80.02792600000002,1.4266608624077972,4.980361849876251,0.2865
North America,Canada,Acton,43.629693,-80.041492,10,43.63921,-80.025938,1.6391372458299185,4.980361849876251,0.3291
North America,Canada,Acton,43.629693,-80.041492,11,43.641366,-80.024425,1.889771751214007,4.980361849876251,0.3794
North America,Canada,Acton,43.629693,-80.041492,12,43.643423,-80.021411,2.223143478131091,4.980361849876251,0.4464
North America,Canada,Acton,43.629693,-80.041492,13,43.64544,-80.019766,2.47442424647847,4.980361849876251,0.4968
North America,Canada,Acton,43.629693,-80.041492,14,43.647264,-80.017155,2.766395052701556,4.980361849876251,0.5555
North America,Canada,Acton,43.629693,-80.041492,15,43.648941,-80.015283,3.0048322696826686,4.980361849876251,0.6033
North America,Canada,Acton,43.629693,-80.041492,16,43.652135,-80.01164399999998,3.463538394566424,4.980361849876251,0.6954
North America,Canada,Acton,43.629693,-80.041492,17,43.656758,-80.006851,4.1020518031559465,4.980361849876251,0.8236
North America,Canada,Acton,43.629693,-80.041492,18,43.658516,-80.004942,4.349866270440082,4.980361849876251,0.8734
North America,Canada,Acton,43.629693,-80.041492,19,43.659632,-80.00050999999998,4.685807893416809,4.980361849876251,0.9409
North America,Canada,Acton,43.629693,-80.041492,20,43.66284,-79.999864,4.980361849876251,4.980361849876251,1
