Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
Europe,Sweden,Norrtalje,59.759724,18.701071,1,59.751025,18.69025,1.1415,6.5874,0.1733
Europe,Sweden,Norrtalje,59.759724,18.701071,2,59.7535583,18.6930806,0.8187,6.5874,0.1243
Europe,Sweden,Norrtalje,59.759724,18.701071,3,59.7551611,18.6948083,0.6168,6.5874,0.0936
Europe,Sweden,Norrtalje,59.759724,18.701071,4,59.755911100000006,18.6971972,0.4763,6.5874,0.0723
Europe,Sweden,Norrtalje,59.759724,18.701071,5,59.7580417,18.6984083,0.2392,6.5874,0.0363
Europe,Sweden,Norrtalje,59.759724,18.701071,6,59.7588917,18.7005056,0.0978,6.5874,0.0148
Europe,Sweden,Norrtalje,59.759724,18.701071,7,59.7591417,18.7052444,0.2425,6.5874,0.0368
Europe,Sweden,Norrtalje,59.759724,18.701071,8,59.760730599999995,18.7089361,0.4544,6.5874,0.069
Europe,Sweden,Norrtalje,59.759724,18.701071,9,59.761863899999994,18.712627800000003,0.6895,6.5874,0.1047
Europe,Sweden,Norrtalje,59.759724,18.701071,10,59.7645639,18.714586099999998,0.9286,6.5874,0.141
Europe,Sweden,Norrtalje,59.759724,18.701071,11,59.7676556,18.7170167,1.255,6.5874,0.1905
Europe,Sweden,Norrtalje,59.759724,18.701071,12,59.76925,18.7236,1.6472,6.5874,0.2501
Europe,Sweden,Norrtalje,59.759724,18.701071,13,59.7704667,18.7291167,1.973,6.5874,0.2995
Europe,Sweden,Norrtalje,59.759724,18.701071,14,59.7711167,18.7339833,2.2362,6.5874,0.3395
Europe,Sweden,Norrtalje,59.759724,18.701071,15,59.771466700000005,18.7385833,2.4731,6.5874,0.3754
Europe,Sweden,Norrtalje,59.759724,18.701071,16,59.7719333,18.74275,2.6998,6.5874,0.4098
Europe,Sweden,Norrtalje,59.759724,18.701071,17,59.7726667,18.7460333,2.8998,6.5874,0.4402
Europe,Sweden,Norrtalje,59.759724,18.701071,18,59.7739167,18.7494333,3.1341,6.5874,0.4758
Europe,Sweden,Norrtalje,59.759724,18.701071,19,59.7753333,18.7532833,3.3997,6.5874,0.5161
Europe,Sweden,Norrtalje,59.759724,18.701071,20,59.7763833,18.7571667,3.6462,6.5874,0.5535
Europe,Sweden,Norrtalje,59.759724,18.701071,21,59.7773667,18.760983300000003,3.8858,6.5874,0.5899
Europe,Sweden,Norrtalje,59.759724,18.701071,22,59.7783333,18.764833300000003,4.1261,6.5874,0.6264
Europe,Sweden,Norrtalje,59.759724,18.701071,23,59.7796,18.76875,4.3864,6.5874,0.6659
Europe,Sweden,Norrtalje,59.759724,18.701071,24,59.7811667,18.77135,4.6005,6.5874,0.6984
Europe,Sweden,Norrtalje,59.759724,18.701071,25,59.7829167,18.7737333,4.8164,6.5874,0.7312
Europe,Sweden,Norrtalje,59.759724,18.701071,26,59.7842,18.776166699999997,5.008,6.5874,0.7602
Europe,Sweden,Norrtalje,59.759724,18.701071,27,59.7839833,18.7797667,5.1657,6.5874,0.7842
Europe,Sweden,Norrtalje,59.759724,18.701071,28,59.7834333,18.78295,5.2878,6.5874,0.8027
Europe,Sweden,Norrtalje,59.759724,18.701071,29,59.7831667,18.7867833,5.4606,6.5874,0.8289
Europe,Sweden,Norrtalje,59.759724,18.701071,30,59.7829833,18.7903833,5.6291,6.5874,0.8545
Europe,Sweden,Norrtalje,59.759724,18.701071,31,59.7823667,18.7936167,5.7603,6.5874,0.8744
Europe,Sweden,Norrtalje,59.759724,18.701071,32,59.7816,18.7967167,5.8811,6.5874,0.8928
Europe,Sweden,Norrtalje,59.759724,18.701071,33,59.7807333,18.8002167,6.0221,6.5874,0.9142
Europe,Sweden,Norrtalje,59.759724,18.701071,34,59.7800167,18.8033667,6.1554,6.5874,0.9344
Europe,Sweden,Norrtalje,59.759724,18.701071,35,59.77945,18.8069333,6.3195,6.5874,0.9593
Europe,Sweden,Norrtalje,59.759724,18.701071,36,59.7794333,18.812033300000003,6.5874,6.5874,1
