Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Port_Hope,43.951562,-78.294127,1,43.948185,-78.293952,0.37576651369049463,4.753816187752636,0.079
North America,Canada,Port_Hope,43.951562,-78.294127,2,43.95027,-78.29348,0.15271527196139847,4.753816187752636,0.0321
North America,Canada,Port_Hope,43.951562,-78.294127,3,43.948607,-78.290234,0.45287064623968953,4.753816187752636,0.0953
North America,Canada,Port_Hope,43.951562,-78.294127,4,43.948861,-78.28808000000002,0.5696863616533803,4.753816187752636,0.1198
North America,Canada,Port_Hope,43.951562,-78.294127,5,43.949492,-78.286505,0.6521391809429274,4.753816187752636,0.1372
North America,Canada,Port_Hope,43.951562,-78.294127,6,43.951146,-78.284889,0.740970164286295,4.753816187752636,0.1559
North America,Canada,Port_Hope,43.951562,-78.294127,7,43.952048,-78.283793,0.8290193759097626,4.753816187752636,0.1744
North America,Canada,Port_Hope,43.951562,-78.294127,8,43.95087,-78.28092,1.0600520673289984,4.753816187752636,0.223
North America,Canada,Port_Hope,43.951562,-78.294127,9,43.951367,-78.278945,1.2155480318975926,4.753816187752636,0.2557
North America,Canada,Port_Hope,43.951562,-78.294127,10,43.952105,-78.277073,1.3665386632076006,4.753816187752636,0.2875
North America,Canada,Port_Hope,43.951562,-78.294127,11,43.953441,-78.275491,1.5063893356722184,4.753816187752636,0.3169
North America,Canada,Port_Hope,43.951562,-78.294127,12,43.953611,-78.273328,1.6804937839822691,4.753816187752636,0.3535
North America,Canada,Port_Hope,43.951562,-78.294127,13,43.953963,-78.27207,1.7857461085205402,4.753816187752636,0.3756
North America,Canada,Port_Hope,43.951562,-78.294127,14,43.954683,-78.269176,2.0272553546011354,4.753816187752636,0.4264
North America,Canada,Port_Hope,43.951562,-78.294127,15,43.955106,-78.266856,2.218322079717338,4.753816187752636,0.4666
North America,Canada,Port_Hope,43.951562,-78.294127,16,43.955836,-78.262197,2.599782397602301,4.753816187752636,0.5469
North America,Canada,Port_Hope,43.951562,-78.294127,17,43.95773300000001,-78.25872700000002,2.915597689830616,4.753816187752636,0.6133
North America,Canada,Port_Hope,43.951562,-78.294127,18,43.959845,-78.25755699999998,3.0687795140787113,4.753816187752636,0.6455
North America,Canada,Port_Hope,43.951562,-78.294127,19,43.959051,-78.255319,3.2161486098319156,4.753816187752636,0.6765
North America,Canada,Port_Hope,43.951562,-78.294127,20,43.959387,-78.252286,3.4604203956339905,4.753816187752636,0.7279
North America,Canada,Port_Hope,43.951562,-78.294127,21,43.960136,-78.246735,3.911527208675124,4.753816187752636,0.8228
North America,Canada,Port_Hope,43.951562,-78.294127,22,43.96050200000001,-78.245287,4.033862220356073,4.753816187752636,0.8486
North America,Canada,Port_Hope,43.951562,-78.294127,23,43.961106,-78.24296,4.230959422799688,4.753816187752636,0.89
North America,Canada,Port_Hope,43.951562,-78.294127,24,43.961656,-78.240574,4.4311781887731545,4.753816187752636,0.9321
North America,Canada,Port_Hope,43.951562,-78.294127,25,43.962551,-78.236733,4.753816187752636,4.753816187752636,1
