UID,Country,City,HII
Medellin.1,Colombia,Medellin,50
Medellin.2,Colombia,Medellin,50
Medellin.3,Colombia,Medellin,50
Medellin.4,Colombia,Medellin,50
Medellin.5,Colombia,Medellin,38
Medellin.6,Colombia,Medellin,56
Medellin.7,Colombia,Medellin,50
Medellin.8,Colombia,Medellin,50
Medellin.9,Colombia,Medellin,50
Medellin.10,Colombia,Medellin,50
Medellin.11,Colombia,Medellin,42
Medellin.12,Colombia,Medellin,42
Medellin.13,Colombia,Medellin,42
Medellin.14,Colombia,Medellin,42
Medellin.15,Colombia,Medellin,42
Medellin.16,Colombia,Medellin,42
Medellin.17,Colombia,Medellin,41
Medellin.18,Colombia,Medellin,41
Medellin.19,Colombia,Medellin,41
Medellin.20,Colombia,Medellin,41
Medellin.21,Colombia,Medellin,41
Medellin.22,Colombia,Medellin,41
Medellin.23,Colombia,Medellin,38
Medellin.24,Colombia,Medellin,42
Medellin.25,Colombia,Medellin,42
Medellin.26,Colombia,Medellin,42
Medellin.27,Colombia,Medellin,41
Medellin.28,Colombia,Medellin,41
Medellin.29,Colombia,Medellin,41
Medellin.30,Colombia,Medellin,41
Medellin.31,Colombia,Medellin,41
Medellin.32,Colombia,Medellin,41
Medellin.33,Colombia,Medellin,41
Medellin.34,Colombia,Medellin,38
Medellin.35,Colombia,Medellin,37
Medellin.36,Colombia,Medellin,37
Medellin.37,Colombia,Medellin,37
Medellin.38,Colombia,Medellin,37
Medellin.39,Colombia,Medellin,41
Medellin.40,Colombia,Medellin,41
