UID,Country,City,HII
Kunming.1,China,Kunming,46
Kunming.2,China,Kunming,46
Kunming.3,China,Kunming,46
Kunming.4,China,Kunming,46
Kunming.5,China,Kunming,46
Kunming.6,China,Kunming,46
Kunming.7,China,Kunming,38
Kunming.8,China,Kunming,38
Kunming.9,China,Kunming,38
Kunming.10,China,Kunming,38
Kunming.11,China,Kunming,38
Kunming.12,China,Kunming,38
Kunming.13,China,Kunming,38
Kunming.14,China,Kunming,38
Kunming.15,China,Kunming,38
Kunming.16,China,Kunming,48
Kunming.17,China,Kunming,48
Kunming.18,China,Kunming,48
Kunming.19,China,Kunming,48
Kunming.20,China,Kunming,48
Kunming.21,China,Kunming,48
Kunming.22,China,Kunming,48
Kunming.23,China,Kunming,48
Kunming.24,China,Kunming,48
Kunming.25,China,Kunming,34
Kunming.26,China,Kunming,34
Kunming.27,China,Kunming,31
Kunming.28,China,Kunming,31
Kunming.29,China,Kunming,31
Kunming.30,China,Kunming,31
Kunming.31,China,Kunming,31
Kunming.32,China,Kunming,31
Kunming.33,China,Kunming,31
Kunming.34,China,Kunming,31
Kunming.35,China,Kunming,21
Kunming.36,China,Kunming,21
Kunming.37,China,Kunming,18
Kunming.38,China,Kunming,18
Kunming.39,China,Kunming,18
Kunming.40,China,Kunming,18
Kunming.41,China,Kunming,18
Kunming.42,China,Kunming,18
Kunming.43,China,Kunming,18
Kunming.44,China,Kunming,18
Kunming.45,China,Kunming,18
Kunming.46,China,Kunming,18
Kunming.47,China,Kunming,18
Kunming.48,China,Kunming,18
Kunming.49,China,Kunming,18
Kunming.50,China,Kunming,18
