UID,Country,City,HII
Norfolk.1,USA,Norfolk,55
Norfolk.2,USA,Norfolk,47
Norfolk.3,USA,Norfolk,31
Norfolk.4,USA,Norfolk,22
Norfolk.5,USA,Norfolk,22
Norfolk.6,USA,Norfolk,22
Norfolk.7,USA,Norfolk,22
Norfolk.8,USA,Norfolk,43
Norfolk.9,USA,Norfolk,43
Norfolk.10,USA,Norfolk,38
Norfolk.11,USA,Norfolk,38
Norfolk.12,USA,Norfolk,46
Norfolk.13,USA,Norfolk,42
Norfolk.14,USA,Norfolk,42
Norfolk.15,USA,Norfolk,50
Norfolk.16,USA,Norfolk,54
Norfolk.17,USA,Norfolk,58
Norfolk.18,USA,Norfolk,58
Norfolk.19,USA,Norfolk,58
Norfolk.20,USA,Norfolk,50
Norfolk.21,USA,Norfolk,50
Norfolk.22,USA,Norfolk,58
Norfolk.23,USA,Norfolk,58
Norfolk.24,USA,Norfolk,58
Norfolk.25,USA,Norfolk,50
Norfolk.26,USA,Norfolk,50
Norfolk.27,USA,Norfolk,50
Norfolk.28,USA,Norfolk,54
Norfolk.29,USA,Norfolk,54
Norfolk.30,USA,Norfolk,64
Norfolk.31,USA,Norfolk,54
Norfolk.32,USA,Norfolk,64
Norfolk.33,USA,Norfolk,64
Norfolk.34,USA,Norfolk,64
Norfolk.35,USA,Norfolk,64
Norfolk.36,USA,Norfolk,64
Norfolk.37,USA,Norfolk,64
Norfolk.38,USA,Norfolk,64
Norfolk.39,USA,Norfolk,46
