UID,Country,City,HII
Minneapolis.1,USA,Minneapolis,22
Minneapolis.2,USA,Minneapolis,22
Minneapolis.3,USA,Minneapolis,22
Minneapolis.4,USA,Minneapolis,22
Minneapolis.5,USA,Minneapolis,22
Minneapolis.6,USA,Minneapolis,34
Minneapolis.7,USA,Minneapolis,36
Minneapolis.8,USA,Minneapolis,36
Minneapolis.9,USA,Minneapolis,39
Minneapolis.10,USA,Minneapolis,39
Minneapolis.11,USA,Minneapolis,39
Minneapolis.12,USA,Minneapolis,39
Minneapolis.13,USA,Minneapolis,51
Minneapolis.14,USA,Minneapolis,39
Minneapolis.15,USA,Minneapolis,39
Minneapolis.16,USA,Minneapolis,39
Minneapolis.17,USA,Minneapolis,39
Minneapolis.18,USA,Minneapolis,54
Minneapolis.19,USA,Minneapolis,54
Minneapolis.20,USA,Minneapolis,58
Minneapolis.21,USA,Minneapolis,58
Minneapolis.22,USA,Minneapolis,58
Minneapolis.23,USA,Minneapolis,58
Minneapolis.24,USA,Minneapolis,50
Minneapolis.25,USA,Minneapolis,42
Minneapolis.26,USA,Minneapolis,42
Minneapolis.27,USA,Minneapolis,50
Minneapolis.28,USA,Minneapolis,50
Minneapolis.29,USA,Minneapolis,50
Minneapolis.30,USA,Minneapolis,42
Minneapolis.31,USA,Minneapolis,42
Minneapolis.32,USA,Minneapolis,42
Minneapolis.33,USA,Minneapolis,42
Minneapolis.34,USA,Minneapolis,42
Minneapolis.35,USA,Minneapolis,52
Minneapolis.36,USA,Minneapolis,60
Minneapolis.37,USA,Minneapolis,56
Minneapolis.38,USA,Minneapolis,56
Minneapolis.39,USA,Minneapolis,60
Minneapolis.40,USA,Minneapolis,60
Minneapolis.41,USA,Minneapolis,60
Minneapolis.42,USA,Minneapolis,60
Minneapolis.43,USA,Minneapolis,60
