UID,Country,City,HII
Ottawa.1,Canada,Ottawa,60
Ottawa.2,Canada,Ottawa,60
Ottawa.3,Canada,Ottawa,60
Ottawa.4,Canada,Ottawa,60
Ottawa.5,Canada,Ottawa,60
Ottawa.6,Canada,Ottawa,60
Ottawa.7,Canada,Ottawa,60
Ottawa.8,Canada,Ottawa,60
Ottawa.9,Canada,Ottawa,60
Ottawa.10,Canada,Ottawa,60
Ottawa.11,Canada,Ottawa,60
Ottawa.12,Canada,Ottawa,60
Ottawa.13,Canada,Ottawa,60
Ottawa.14,Canada,Ottawa,60
Ottawa.15,Canada,Ottawa,58
Ottawa.16,Canada,Ottawa,41
Ottawa.17,Canada,Ottawa,58
Ottawa.18,Canada,Ottawa,58
Ottawa.19,Canada,Ottawa,58
Ottawa.20,Canada,Ottawa,58
Ottawa.21,Canada,Ottawa,58
Ottawa.22,Canada,Ottawa,58
Ottawa.23,Canada,Ottawa,58
Ottawa.24,Canada,Ottawa,58
Ottawa.25,Canada,Ottawa,58
Ottawa.26,Canada,Ottawa,58
Ottawa.27,Canada,Ottawa,58
Ottawa.28,Canada,Ottawa,58
Ottawa.29,Canada,Ottawa,58
Ottawa.30,Canada,Ottawa,54
Ottawa.31,Canada,Ottawa,54
Ottawa.32,Canada,Ottawa,54
Ottawa.33,Canada,Ottawa,54
Ottawa.34,Canada,Ottawa,54
Ottawa.35,Canada,Ottawa,58
Ottawa.36,Canada,Ottawa,54
Ottawa.37,Canada,Ottawa,54
Ottawa.38,Canada,Ottawa,54
Ottawa.39,Canada,Ottawa,54
Ottawa.40,Canada,Ottawa,50
