UID,Country,City,HII
Tokyo.1,Japan,Tokyo,39
Tokyo.2,Japan,Tokyo,39
Tokyo.3,Japan,Tokyo,39
Tokyo.4,Japan,Tokyo,17
Tokyo.5,Japan,Tokyo,56
Tokyo.6,Japan,Tokyo,56
Tokyo.7,Japan,Tokyo,50
Tokyo.8,Japan,Tokyo,42
Tokyo.9,Japan,Tokyo,21
Tokyo.10,Japan,Tokyo,39
Tokyo.11,Japan,Tokyo,39
Tokyo.12,Japan,Tokyo,39
Tokyo.13,Japan,Tokyo,14
Tokyo.14,Japan,Tokyo,60
Tokyo.15,Japan,Tokyo,56
Tokyo.16,Japan,Tokyo,22
Tokyo.17,Japan,Tokyo,14
Tokyo.18,Japan,Tokyo,14
Tokyo.19,Japan,Tokyo,18
Tokyo.20,Japan,Tokyo,56
Tokyo.21,Japan,Tokyo,56
Tokyo.22,Japan,Tokyo,56
Tokyo.23,Japan,Tokyo,56
Tokyo.24,Japan,Tokyo,56
Tokyo.25,Japan,Tokyo,56
Tokyo.26,Japan,Tokyo,54
Tokyo.27,Japan,Tokyo,54
Tokyo.28,Japan,Tokyo,56
Tokyo.29,Japan,Tokyo,54
Tokyo.30,Japan,Tokyo,54
Tokyo.31,Japan,Tokyo,56
Tokyo.32,Japan,Tokyo,56
Tokyo.33,Japan,Tokyo,36
Tokyo.34,Japan,Tokyo,26
Tokyo.35,Japan,Tokyo,18
Tokyo.36,Japan,Tokyo,56
Tokyo.37,Japan,Tokyo,60
Tokyo.38,Japan,Tokyo,56
Tokyo.39,Japan,Tokyo,56
Tokyo.40,Japan,Tokyo,54
Tokyo.41,Japan,Tokyo,56
Tokyo.42,Japan,Tokyo,52
Tokyo.43,Japan,Tokyo,52
Tokyo.44,Japan,Tokyo,60
Tokyo.45,Japan,Tokyo,56
Tokyo.46,Japan,Tokyo,56
Tokyo.47,Japan,Tokyo,54
Tokyo.48,Japan,Tokyo,56
Tokyo.49,Japan,Tokyo,56
Tokyo.50,Japan,Tokyo,56
