UID,Country,City,HII
Calgary.1,Canada,Calgary,56
Calgary.2,Canada,Calgary,48
Calgary.3,Canada,Calgary,48
Calgary.4,Canada,Calgary,48
Calgary.5,Canada,Calgary,48
Calgary.6,Canada,Calgary,48
Calgary.7,Canada,Calgary,56
Calgary.8,Canada,Calgary,56
Calgary.9,Canada,Calgary,46
Calgary.10,Canada,Calgary,46
Calgary.11,Canada,Calgary,46
Calgary.12,Canada,Calgary,46
Calgary.13,Canada,Calgary,46
Calgary.14,Canada,Calgary,46
Calgary.15,Canada,Calgary,46
Calgary.16,Canada,Calgary,46
Calgary.17,Canada,Calgary,42
Calgary.18,Canada,Calgary,42
Calgary.19,Canada,Calgary,50
Calgary.20,Canada,Calgary,32
Calgary.21,Canada,Calgary,32
Calgary.22,Canada,Calgary,32
Calgary.23,Canada,Calgary,32
Calgary.24,Canada,Calgary,19
Calgary.25,Canada,Calgary,19
Calgary.26,Canada,Calgary,23
Calgary.27,Canada,Calgary,15
Calgary.28,Canada,Calgary,14
Calgary.29,Canada,Calgary,11
Calgary.30,Canada,Calgary,14
Calgary.31,Canada,Calgary,28
Calgary.32,Canada,Calgary,56
Calgary.33,Canada,Calgary,56
Calgary.34,Canada,Calgary,60
Calgary.35,Canada,Calgary,60
Calgary.36,Canada,Calgary,56
Calgary.37,Canada,Calgary,56
Calgary.38,Canada,Calgary,56
Calgary.39,Canada,Calgary,48
Calgary.40,Canada,Calgary,56
