UID,Country,City,HII
Athens.1,USA,Athens,50
Athens.2,USA,Athens,50
Athens.3,USA,Athens,50
Athens.4,USA,Athens,50
Athens.5,USA,Athens,60
Athens.6,USA,Athens,58
Athens.7,USA,Athens,60
Athens.8,USA,Athens,60
Athens.9,USA,Athens,60
Athens.10,USA,Athens,60
Athens.11,USA,Athens,58
Athens.12,USA,Athens,58
Athens.13,USA,Athens,58
Athens.14,USA,Athens,58
Athens.15,USA,Athens,42
Athens.16,USA,Athens,42
Athens.17,USA,Athens,38
Athens.18,USA,Athens,38
Athens.19,USA,Athens,35
Athens.20,USA,Athens,32
Athens.21,USA,Athens,22
Athens.22,USA,Athens,18
Athens.23,USA,Athens,18
Athens.24,USA,Athens,18
Athens.25,USA,Athens,18
Athens.26,USA,Athens,38
Athens.27,USA,Athens,38
Athens.28,USA,Athens,38
