UID,Country,City,HII
Barrie.1,Canada,Barrie,48
Barrie.2,Canada,Barrie,48
Barrie.3,Canada,Barrie,56
Barrie.4,Canada,Barrie,48
Barrie.5,Canada,Barrie,48
Barrie.6,Canada,Barrie,48
Barrie.7,Canada,Barrie,48
Barrie.8,Canada,Barrie,46
Barrie.9,Canada,Barrie,46
Barrie.10,Canada,Barrie,46
Barrie.11,Canada,Barrie,46
Barrie.12,Canada,Barrie,46
Barrie.13,Canada,Barrie,46
Barrie.14,Canada,Barrie,42
Barrie.15,Canada,Barrie,34
Barrie.16,Canada,Barrie,34
Barrie.17,Canada,Barrie,34
Barrie.18,Canada,Barrie,34
Barrie.19,Canada,Barrie,34
Barrie.20,Canada,Barrie,17
Barrie.21,Canada,Barrie,17
Barrie.22,Canada,Barrie,17
Barrie.23,Canada,Barrie,27
