UID,Country,City,GMIS_Mean
Santa_Maria.1,Brazil,Santa_Maria,0
Santa_Maria.2,Brazil,Santa_Maria,0
Santa_Maria.3,Brazil,Santa_Maria,0
Santa_Maria.4,Brazil,Santa_Maria,43.12992125984252
Santa_Maria.5,Brazil,Santa_Maria,0
Santa_Maria.6,Brazil,Santa_Maria,0
Santa_Maria.7,Brazil,Santa_Maria,0
Santa_Maria.8,Brazil,Santa_Maria,35.745098039215684
Santa_Maria.9,Brazil,Santa_Maria,34.692
Santa_Maria.10,Brazil,Santa_Maria,0
Santa_Maria.11,Brazil,Santa_Maria,0.15873015873015872
Santa_Maria.12,Brazil,Santa_Maria,0
Santa_Maria.13,Brazil,Santa_Maria,3.6102362204724407
Santa_Maria.14,Brazil,Santa_Maria,0
Santa_Maria.15,Brazil,Santa_Maria,0
Santa_Maria.16,Brazil,Santa_Maria,0.3346613545816733
