UID,Country,City,GMIS_Mean
Philadelphia.1,USA,Philadelphia,19.937282229965156
Philadelphia.2,USA,Philadelphia,16.00354609929078
Philadelphia.3,USA,Philadelphia,0
Philadelphia.4,USA,Philadelphia,0.7403508771929824
Philadelphia.5,USA,Philadelphia,0.07042253521126761
Philadelphia.6,USA,Philadelphia,0
Philadelphia.7,USA,Philadelphia,32.25088339222615
Philadelphia.8,USA,Philadelphia,5.428070175438597
Philadelphia.9,USA,Philadelphia,3.978798586572438
Philadelphia.10,USA,Philadelphia,4.349480968858131
Philadelphia.11,USA,Philadelphia,33.96830985915493
Philadelphia.12,USA,Philadelphia,0
Philadelphia.13,USA,Philadelphia,0.5435540069686411
Philadelphia.14,USA,Philadelphia,0.7058823529411765
Philadelphia.15,USA,Philadelphia,0
Philadelphia.16,USA,Philadelphia,0
Philadelphia.17,USA,Philadelphia,0
Philadelphia.18,USA,Philadelphia,0.31785714285714284
Philadelphia.19,USA,Philadelphia,8.820422535211268
Philadelphia.20,USA,Philadelphia,0.32068965517241377
Philadelphia.21,USA,Philadelphia,9.367857142857142
Philadelphia.22,USA,Philadelphia,0
Philadelphia.23,USA,Philadelphia,4.971731448763251
Philadelphia.24,USA,Philadelphia,8.104529616724738
Philadelphia.25,USA,Philadelphia,0.34965034965034963
Philadelphia.26,USA,Philadelphia,0
Philadelphia.27,USA,Philadelphia,0
Philadelphia.28,USA,Philadelphia,30.926056338028168
Philadelphia.29,USA,Philadelphia,0
Philadelphia.30,USA,Philadelphia,17.153310104529616
Philadelphia.31,USA,Philadelphia,16.316901408450704
Philadelphia.32,USA,Philadelphia,0
Philadelphia.33,USA,Philadelphia,0.5316901408450704
Philadelphia.34,USA,Philadelphia,50.28169014084507
Philadelphia.35,USA,Philadelphia,11.735191637630662
Philadelphia.36,USA,Philadelphia,1.7847222222222223
Philadelphia.37,USA,Philadelphia,37.602787456445995
Philadelphia.38,USA,Philadelphia,1.2429577464788732
Philadelphia.39,USA,Philadelphia,0
