UID,Country,City,GMIS_Mean
Chicago.1,USA,Chicago,0
Chicago.2,USA,Chicago,85.23793103448276
Chicago.3,USA,Chicago,48.46180555555556
Chicago.4,USA,Chicago,0
Chicago.5,USA,Chicago,0
Chicago.6,USA,Chicago,0.017064846416382253
Chicago.7,USA,Chicago,20.010416666666668
Chicago.8,USA,Chicago,81.65646258503402
Chicago.9,USA,Chicago,17.568027210884352
Chicago.10,USA,Chicago,93.63265306122449
Chicago.11,USA,Chicago,3.249146757679181
Chicago.12,USA,Chicago,0
Chicago.13,USA,Chicago,27.08783783783784
Chicago.14,USA,Chicago,13.847457627118644
Chicago.15,USA,Chicago,0
Chicago.16,USA,Chicago,62.80612244897959
Chicago.17,USA,Chicago,30.4006734006734
Chicago.18,USA,Chicago,7.486111111111111
Chicago.19,USA,Chicago,25.61986301369863
Chicago.20,USA,Chicago,0
Chicago.21,USA,Chicago,0
Chicago.22,USA,Chicago,0
Chicago.23,USA,Chicago,33.54761904761905
Chicago.24,USA,Chicago,65.85910652920963
Chicago.25,USA,Chicago,0.3698630136986301
Chicago.26,USA,Chicago,14.527586206896551
Chicago.27,USA,Chicago,0
Chicago.28,USA,Chicago,0
Chicago.29,USA,Chicago,10.527397260273972
Chicago.30,USA,Chicago,44.00337837837838
Chicago.31,USA,Chicago,0.43389830508474575
Chicago.32,USA,Chicago,2.402027027027027
Chicago.33,USA,Chicago,61.45578231292517
Chicago.34,USA,Chicago,20.65753424657534
Chicago.35,USA,Chicago,23.67820069204152
Chicago.36,USA,Chicago,0
Chicago.37,USA,Chicago,0
Chicago.38,USA,Chicago,0
Chicago.39,USA,Chicago,0
Chicago.40,USA,Chicago,5.51864406779661
Chicago.41,USA,Chicago,0.6838487972508591
Chicago.42,USA,Chicago,3.2356902356902357
Chicago.43,USA,Chicago,62.87074829931973
Chicago.44,USA,Chicago,0
Chicago.45,USA,Chicago,0
Chicago.46,USA,Chicago,0
Chicago.47,USA,Chicago,0
Chicago.48,USA,Chicago,0.889273356401384
Chicago.49,USA,Chicago,0
Chicago.50,USA,Chicago,4.905084745762712
Chicago.51,USA,Chicago,0
Chicago.52,USA,Chicago,0
Chicago.53,USA,Chicago,52.03780068728523
Chicago.54,USA,Chicago,27.361774744027304
