UID,Country,City,GMIS_Mean
Linkoping.1,Sweden,Linkoping,0
Linkoping.2,Sweden,Linkoping,0
Linkoping.3,Sweden,Linkoping,0
Linkoping.4,Sweden,Linkoping,0.5170731707317073
Linkoping.5,Sweden,Linkoping,0.49760765550239233
Linkoping.6,Sweden,Linkoping,0.6277372262773723
Linkoping.7,Sweden,Linkoping,58.77857142857143
Linkoping.8,Sweden,Linkoping,0
Linkoping.9,Sweden,Linkoping,0.32211538461538464
Linkoping.10,Sweden,Linkoping,0
Linkoping.11,Sweden,Linkoping,0
Linkoping.12,Sweden,Linkoping,0
Linkoping.13,Sweden,Linkoping,74.95133819951339
Linkoping.14,Sweden,Linkoping,0
Linkoping.15,Sweden,Linkoping,2.9216152019002375
Linkoping.16,Sweden,Linkoping,0.12408759124087591
Linkoping.17,Sweden,Linkoping,42.710144927536234
Linkoping.18,Sweden,Linkoping,55.726190476190474
Linkoping.19,Sweden,Linkoping,29.624697336561745
Linkoping.20,Sweden,Linkoping,0
Linkoping.21,Sweden,Linkoping,0.30193236714975846
Linkoping.22,Sweden,Linkoping,0
Linkoping.23,Sweden,Linkoping,0
Linkoping.24,Sweden,Linkoping,0
Linkoping.25,Sweden,Linkoping,0
Linkoping.26,Sweden,Linkoping,0
Linkoping.27,Sweden,Linkoping,0
Linkoping.28,Sweden,Linkoping,0
Linkoping.29,Sweden,Linkoping,0
Linkoping.30,Sweden,Linkoping,0.863080684596577
Linkoping.31,Sweden,Linkoping,0
Linkoping.32,Sweden,Linkoping,0
Linkoping.33,Sweden,Linkoping,0
Linkoping.34,Sweden,Linkoping,0
Linkoping.35,Sweden,Linkoping,51.64423076923077
Linkoping.36,Sweden,Linkoping,0.40669856459330145
Linkoping.37,Sweden,Linkoping,0
Linkoping.38,Sweden,Linkoping,57.62589928057554
Linkoping.39,Sweden,Linkoping,0.8642857142857143
Linkoping.40,Sweden,Linkoping,0
Linkoping.41,Sweden,Linkoping,0
Linkoping.42,Sweden,Linkoping,1.2941176470588236
Linkoping.43,Sweden,Linkoping,0
Linkoping.44,Sweden,Linkoping,0
Linkoping.45,Sweden,Linkoping,0
