UID,Country,City,GMIS_Mean
Tacoma.1,USA,Tacoma,71.10185185185185
Tacoma.2,USA,Tacoma,79.18691588785046
Tacoma.3,USA,Tacoma,4.416149068322981
Tacoma.4,USA,Tacoma,46.7037037037037
Tacoma.5,USA,Tacoma,36.739811912225704
Tacoma.6,USA,Tacoma,47.17230769230769
Tacoma.7,USA,Tacoma,23.402476780185758
Tacoma.8,USA,Tacoma,34.87066246056782
Tacoma.9,USA,Tacoma,10.38888888888889
Tacoma.10,USA,Tacoma,8.848765432098766
Tacoma.11,USA,Tacoma,22.409375
Tacoma.12,USA,Tacoma,96.51234567901234
Tacoma.13,USA,Tacoma,51.81230769230769
Tacoma.14,USA,Tacoma,38.05555555555556
Tacoma.15,USA,Tacoma,21.82608695652174
Tacoma.16,USA,Tacoma,24.200617283950617
Tacoma.17,USA,Tacoma,17.48125
Tacoma.18,USA,Tacoma,6.616822429906542
Tacoma.19,USA,Tacoma,2.176656151419558
Tacoma.20,USA,Tacoma,39.074766355140184
Tacoma.21,USA,Tacoma,0.6377708978328174
Tacoma.22,USA,Tacoma,8.391167192429021
Tacoma.23,USA,Tacoma,16.523076923076925
Tacoma.24,USA,Tacoma,83.61370716510903
Tacoma.25,USA,Tacoma,24.402476780185758
Tacoma.26,USA,Tacoma,14.943217665615142
Tacoma.27,USA,Tacoma,41.5
Tacoma.28,USA,Tacoma,14.217665615141955
Tacoma.29,USA,Tacoma,71.20552147239263
Tacoma.30,USA,Tacoma,92.528125
Tacoma.31,USA,Tacoma,44.71339563862929
Tacoma.32,USA,Tacoma,7.854489164086687
Tacoma.33,USA,Tacoma,11.865203761755486
Tacoma.34,USA,Tacoma,32.17901234567901
Tacoma.35,USA,Tacoma,24.254601226993866
Tacoma.36,USA,Tacoma,11.101851851851851
Tacoma.37,USA,Tacoma,27.437888198757765
Tacoma.38,USA,Tacoma,54.495297805642636
Tacoma.39,USA,Tacoma,8.81055900621118
Tacoma.40,USA,Tacoma,35.77950310559006
