UID,Country,City,GMIS_Mean
Detroit.1,USA,Detroit,2.7466216216216215
Detroit.2,USA,Detroit,0.5771812080536913
Detroit.3,USA,Detroit,NA
Detroit.4,USA,Detroit,33.644067796610166
Detroit.5,USA,Detroit,NA
Detroit.6,USA,Detroit,NA
Detroit.7,USA,Detroit,NA
Detroit.8,USA,Detroit,13.366666666666667
Detroit.9,USA,Detroit,1.7583892617449663
Detroit.10,USA,Detroit,0
Detroit.11,USA,Detroit,0
Detroit.12,USA,Detroit,NA
Detroit.13,USA,Detroit,82.49828178694158
Detroit.14,USA,Detroit,20.006711409395972
Detroit.15,USA,Detroit,43.888513513513516
Detroit.16,USA,Detroit,62.266891891891895
Detroit.17,USA,Detroit,15.622073578595318
Detroit.18,USA,Detroit,25.833333333333332
Detroit.19,USA,Detroit,NA
Detroit.20,USA,Detroit,73.9391891891892
Detroit.21,USA,Detroit,37.59106529209622
Detroit.22,USA,Detroit,21.27181208053691
Detroit.23,USA,Detroit,45.13
Detroit.24,USA,Detroit,NA
Detroit.25,USA,Detroit,1.469387755102041
Detroit.26,USA,Detroit,72.57094594594595
Detroit.27,USA,Detroit,0.93
Detroit.28,USA,Detroit,18.043624161073826
Detroit.29,USA,Detroit,15.057046979865772
Detroit.30,USA,Detroit,0
Detroit.31,USA,Detroit,NA
Detroit.32,USA,Detroit,43.90909090909091
Detroit.33,USA,Detroit,42.22260273972603
