UID,Country,City,HII
Morelia.1,Mexico,Morelia,56
Morelia.2,Mexico,Morelia,56
Morelia.3,Mexico,Morelia,56
Morelia.4,Mexico,Morelia,56
Morelia.5,Mexico,Morelia,56
Morelia.6,Mexico,Morelia,56
Morelia.7,Mexico,Morelia,38
Morelia.8,Mexico,Morelia,38
Morelia.9,Mexico,Morelia,38
Morelia.10,Mexico,Morelia,38
Morelia.11,Mexico,Morelia,54
Morelia.12,Mexico,Morelia,54
Morelia.13,Mexico,Morelia,54
Morelia.14,Mexico,Morelia,54
Morelia.15,Mexico,Morelia,54
Morelia.16,Mexico,Morelia,54
Morelia.17,Mexico,Morelia,54
Morelia.18,Mexico,Morelia,54
Morelia.19,Mexico,Morelia,54
Morelia.20,Mexico,Morelia,54
Morelia.21,Mexico,Morelia,54
Morelia.22,Mexico,Morelia,54
Morelia.23,Mexico,Morelia,50
Morelia.24,Mexico,Morelia,50
Morelia.25,Mexico,Morelia,42
Morelia.26,Mexico,Morelia,50
Morelia.27,Mexico,Morelia,50
Morelia.28,Mexico,Morelia,50
Morelia.29,Mexico,Morelia,42
Morelia.30,Mexico,Morelia,42
Morelia.31,Mexico,Morelia,50
Morelia.32,Mexico,Morelia,50
Morelia.33,Mexico,Morelia,50
Morelia.34,Mexico,Morelia,47
Morelia.35,Mexico,Morelia,47
Morelia.36,Mexico,Morelia,47
Morelia.37,Mexico,Morelia,47
Morelia.38,Mexico,Morelia,54
Morelia.39,Mexico,Morelia,54
Morelia.40,Mexico,Morelia,56
