UID,Country,City,HII
Frankfurt.1,Germany,Frankfurt,60
Frankfurt.2,Germany,Frankfurt,60
Frankfurt.3,Germany,Frankfurt,60
Frankfurt.4,Germany,Frankfurt,60
Frankfurt.5,Germany,Frankfurt,60
Frankfurt.6,Germany,Frankfurt,60
Frankfurt.7,Germany,Frankfurt,60
Frankfurt.8,Germany,Frankfurt,60
Frankfurt.9,Germany,Frankfurt,60
Frankfurt.10,Germany,Frankfurt,60
Frankfurt.11,Germany,Frankfurt,60
Frankfurt.12,Germany,Frankfurt,52
Frankfurt.13,Germany,Frankfurt,60
Frankfurt.14,Germany,Frankfurt,60
Frankfurt.15,Germany,Frankfurt,58
Frankfurt.16,Germany,Frankfurt,58
Frankfurt.17,Germany,Frankfurt,58
Frankfurt.18,Germany,Frankfurt,58
Frankfurt.19,Germany,Frankfurt,58
Frankfurt.20,Germany,Frankfurt,58
Frankfurt.21,Germany,Frankfurt,58
Frankfurt.22,Germany,Frankfurt,58
Frankfurt.23,Germany,Frankfurt,58
Frankfurt.24,Germany,Frankfurt,58
Frankfurt.25,Germany,Frankfurt,46
Frankfurt.26,Germany,Frankfurt,46
Frankfurt.27,Germany,Frankfurt,46
Frankfurt.28,Germany,Frankfurt,42
Frankfurt.29,Germany,Frankfurt,42
Frankfurt.30,Germany,Frankfurt,42
Frankfurt.31,Germany,Frankfurt,42
Frankfurt.32,Germany,Frankfurt,39
Frankfurt.33,Germany,Frankfurt,47
Frankfurt.34,Germany,Frankfurt,39
Frankfurt.35,Germany,Frankfurt,47
Frankfurt.36,Germany,Frankfurt,39
Frankfurt.37,Germany,Frankfurt,47
Frankfurt.38,Germany,Frankfurt,47
Frankfurt.39,Germany,Frankfurt,34
Frankfurt.40,Germany,Frankfurt,34
Frankfurt.41,Germany,Frankfurt,34
