UID,Country,City,HII
Bogota.1,Colombia,Bogota,46
Bogota.2,Colombia,Bogota,46
Bogota.3,Colombia,Bogota,46
Bogota.4,Colombia,Bogota,46
Bogota.5,Colombia,Bogota,38
Bogota.6,Colombia,Bogota,38
Bogota.7,Colombia,Bogota,38
Bogota.8,Colombia,Bogota,41
Bogota.9,Colombia,Bogota,38
Bogota.10,Colombia,Bogota,38
Bogota.11,Colombia,Bogota,38
Bogota.12,Colombia,Bogota,38
Bogota.13,Colombia,Bogota,38
Bogota.14,Colombia,Bogota,41
Bogota.15,Colombia,Bogota,41
Bogota.16,Colombia,Bogota,41
Bogota.17,Colombia,Bogota,46
Bogota.18,Colombia,Bogota,46
Bogota.19,Colombia,Bogota,42
Bogota.20,Colombia,Bogota,46
Bogota.21,Colombia,Bogota,46
Bogota.22,Colombia,Bogota,46
Bogota.23,Colombia,Bogota,46
Bogota.24,Colombia,Bogota,42
Bogota.25,Colombia,Bogota,42
Bogota.26,Colombia,Bogota,39
Bogota.27,Colombia,Bogota,39
Bogota.28,Colombia,Bogota,42
Bogota.29,Colombia,Bogota,42
Bogota.30,Colombia,Bogota,42
Bogota.31,Colombia,Bogota,46
Bogota.32,Colombia,Bogota,46
Bogota.33,Colombia,Bogota,46
Bogota.34,Colombia,Bogota,42
Bogota.35,Colombia,Bogota,42
Bogota.36,Colombia,Bogota,46
Bogota.37,Colombia,Bogota,46
Bogota.38,Colombia,Bogota,46
Bogota.39,Colombia,Bogota,46
Bogota.40,Colombia,Bogota,34
