UID,Country,City,HII
Atlanta.1,USA,Atlanta,18
Atlanta.2,USA,Atlanta,18
Atlanta.3,USA,Atlanta,18
Atlanta.4,USA,Atlanta,21
Atlanta.5,USA,Atlanta,21
Atlanta.6,USA,Atlanta,34
Atlanta.7,USA,Atlanta,34
Atlanta.8,USA,Atlanta,34
Atlanta.9,USA,Atlanta,44
Atlanta.10,USA,Atlanta,46
Atlanta.11,USA,Atlanta,58
Atlanta.12,USA,Atlanta,50
Atlanta.13,USA,Atlanta,50
Atlanta.14,USA,Atlanta,58
Atlanta.15,USA,Atlanta,50
Atlanta.16,USA,Atlanta,50
Atlanta.17,USA,Atlanta,50
Atlanta.18,USA,Atlanta,50
Atlanta.19,USA,Atlanta,46
Atlanta.20,USA,Atlanta,46
Atlanta.21,USA,Atlanta,48
Atlanta.22,USA,Atlanta,48
Atlanta.23,USA,Atlanta,38
Atlanta.24,USA,Atlanta,38
Atlanta.25,USA,Atlanta,38
Atlanta.26,USA,Atlanta,34
Atlanta.27,USA,Atlanta,46
Atlanta.28,USA,Atlanta,46
Atlanta.29,USA,Atlanta,46
Atlanta.30,USA,Atlanta,46
Atlanta.31,USA,Atlanta,56
Atlanta.32,USA,Atlanta,60
Atlanta.33,USA,Atlanta,60
Atlanta.34,USA,Atlanta,60
Atlanta.35,USA,Atlanta,60
Atlanta.36,USA,Atlanta,60
Atlanta.37,USA,Atlanta,60
Atlanta.38,USA,Atlanta,60
Atlanta.39,USA,Atlanta,60
Atlanta.40,USA,Atlanta,60
Atlanta.41,USA,Atlanta,60
Atlanta.42,USA,Atlanta,60
Atlanta.43,USA,Atlanta,60
Atlanta.44,USA,Atlanta,60
Atlanta.45,USA,Atlanta,60
