UID,Country,City,HII
Halifax.1,Canada,Halifax,50
Halifax.2,Canada,Halifax,50
Halifax.3,Canada,Halifax,50
Halifax.4,Canada,Halifax,54
Halifax.5,Canada,Halifax,54
Halifax.6,Canada,Halifax,54
Halifax.7,Canada,Halifax,54
Halifax.8,Canada,Halifax,54
Halifax.9,Canada,Halifax,54
Halifax.10,Canada,Halifax,64
Halifax.11,Canada,Halifax,64
Halifax.12,Canada,Halifax,64
Halifax.13,Canada,Halifax,64
Halifax.14,Canada,Halifax,64
Halifax.15,Canada,Halifax,54
Halifax.16,Canada,Halifax,54
Halifax.17,Canada,Halifax,54
Halifax.18,Canada,Halifax,54
Halifax.19,Canada,Halifax,54
Halifax.20,Canada,Halifax,54
Halifax.21,Canada,Halifax,54
Halifax.22,Canada,Halifax,54
Halifax.23,Canada,Halifax,54
Halifax.24,Canada,Halifax,54
Halifax.25,Canada,Halifax,54
Halifax.26,Canada,Halifax,54
Halifax.27,Canada,Halifax,54
Halifax.28,Canada,Halifax,50
Halifax.29,Canada,Halifax,50
Halifax.30,Canada,Halifax,46
Halifax.31,Canada,Halifax,46
Halifax.32,Canada,Halifax,46
Halifax.33,Canada,Halifax,46
Halifax.34,Canada,Halifax,46
Halifax.35,Canada,Halifax,46
Halifax.36,Canada,Halifax,46
Halifax.37,Canada,Halifax,46
Halifax.38,Canada,Halifax,46
Halifax.39,Canada,Halifax,46
Halifax.40,Canada,Halifax,46
