UID,Country,City,HII
Providence.1,USA,Providence,52
Providence.2,USA,Providence,52
Providence.3,USA,Providence,52
Providence.4,USA,Providence,52
Providence.5,USA,Providence,60
Providence.6,USA,Providence,60
Providence.7,USA,Providence,60
Providence.8,USA,Providence,60
Providence.9,USA,Providence,60
Providence.10,USA,Providence,60
Providence.11,USA,Providence,38
Providence.12,USA,Providence,42
Providence.13,USA,Providence,42
Providence.14,USA,Providence,42
Providence.15,USA,Providence,42
Providence.16,USA,Providence,46
Providence.17,USA,Providence,46
Providence.18,USA,Providence,56
Providence.19,USA,Providence,58
Providence.20,USA,Providence,58
Providence.21,USA,Providence,58
Providence.22,USA,Providence,42
Providence.23,USA,Providence,42
Providence.24,USA,Providence,42
Providence.25,USA,Providence,42
Providence.26,USA,Providence,42
Providence.27,USA,Providence,42
Providence.28,USA,Providence,42
Providence.29,USA,Providence,42
Providence.30,USA,Providence,42
Providence.31,USA,Providence,42
Providence.32,USA,Providence,42
Providence.33,USA,Providence,38
Providence.34,USA,Providence,42
Providence.35,USA,Providence,42
Providence.36,USA,Providence,42
Providence.37,USA,Providence,42
Providence.38,USA,Providence,42
Providence.39,USA,Providence,31
Providence.40,USA,Providence,38
Providence.41,USA,Providence,NA
Providence.42,USA,Providence,38
Providence.43,USA,Providence,34
