UID,Country,City,HII
Zurich.1,Switzerland,Zurich,56
Zurich.2,Switzerland,Zurich,56
Zurich.3,Switzerland,Zurich,56
Zurich.4,Switzerland,Zurich,56
Zurich.5,Switzerland,Zurich,56
Zurich.6,Switzerland,Zurich,56
Zurich.7,Switzerland,Zurich,56
Zurich.8,Switzerland,Zurich,56
Zurich.9,Switzerland,Zurich,56
Zurich.10,Switzerland,Zurich,56
Zurich.11,Switzerland,Zurich,56
Zurich.12,Switzerland,Zurich,56
Zurich.13,Switzerland,Zurich,60
Zurich.14,Switzerland,Zurich,60
Zurich.15,Switzerland,Zurich,60
Zurich.16,Switzerland,Zurich,58
Zurich.17,Switzerland,Zurich,58
Zurich.18,Switzerland,Zurich,58
Zurich.19,Switzerland,Zurich,58
Zurich.20,Switzerland,Zurich,58
Zurich.21,Switzerland,Zurich,58
Zurich.22,Switzerland,Zurich,42
Zurich.23,Switzerland,Zurich,42
Zurich.24,Switzerland,Zurich,42
Zurich.25,Switzerland,Zurich,38
Zurich.26,Switzerland,Zurich,38
Zurich.27,Switzerland,Zurich,42
Zurich.28,Switzerland,Zurich,42
Zurich.29,Switzerland,Zurich,42
Zurich.30,Switzerland,Zurich,43
Zurich.31,Switzerland,Zurich,43
Zurich.32,Switzerland,Zurich,43
Zurich.33,Switzerland,Zurich,43
Zurich.34,Switzerland,Zurich,30
Zurich.35,Switzerland,Zurich,30
Zurich.36,Switzerland,Zurich,30
Zurich.37,Switzerland,Zurich,40
Zurich.38,Switzerland,Zurich,18
Zurich.39,Switzerland,Zurich,18
Zurich.40,Switzerland,Zurich,26
