UID,Country,City,HII
Jacksonville.1,USA,Jacksonville,48
Jacksonville.2,USA,Jacksonville,48
Jacksonville.3,USA,Jacksonville,48
Jacksonville.4,USA,Jacksonville,56
Jacksonville.5,USA,Jacksonville,56
Jacksonville.6,USA,Jacksonville,56
Jacksonville.7,USA,Jacksonville,38
Jacksonville.8,USA,Jacksonville,48
Jacksonville.9,USA,Jacksonville,50
Jacksonville.10,USA,Jacksonville,50
Jacksonville.11,USA,Jacksonville,60
Jacksonville.12,USA,Jacksonville,46
Jacksonville.13,USA,Jacksonville,50
Jacksonville.14,USA,Jacksonville,42
Jacksonville.15,USA,Jacksonville,42
Jacksonville.16,USA,Jacksonville,50
Jacksonville.17,USA,Jacksonville,54
Jacksonville.18,USA,Jacksonville,54
Jacksonville.19,USA,Jacksonville,42
Jacksonville.20,USA,Jacksonville,42
Jacksonville.21,USA,Jacksonville,34
Jacksonville.22,USA,Jacksonville,46
Jacksonville.23,USA,Jacksonville,46
Jacksonville.24,USA,Jacksonville,31
Jacksonville.25,USA,Jacksonville,31
Jacksonville.26,USA,Jacksonville,43
Jacksonville.27,USA,Jacksonville,46
Jacksonville.28,USA,Jacksonville,42
Jacksonville.29,USA,Jacksonville,42
Jacksonville.30,USA,Jacksonville,42
Jacksonville.31,USA,Jacksonville,42
Jacksonville.32,USA,Jacksonville,29
Jacksonville.33,USA,Jacksonville,26
Jacksonville.34,USA,Jacksonville,26
Jacksonville.35,USA,Jacksonville,26
