UID,Country,City,HII
Sapporo.1,Japan,Sapporo,50
Sapporo.2,Japan,Sapporo,50
Sapporo.3,Japan,Sapporo,50
Sapporo.4,Japan,Sapporo,50
Sapporo.5,Japan,Sapporo,50
Sapporo.6,Japan,Sapporo,42
Sapporo.7,Japan,Sapporo,42
Sapporo.8,Japan,Sapporo,42
Sapporo.9,Japan,Sapporo,42
Sapporo.10,Japan,Sapporo,42
Sapporo.11,Japan,Sapporo,42
Sapporo.12,Japan,Sapporo,42
Sapporo.13,Japan,Sapporo,42
Sapporo.14,Japan,Sapporo,46
Sapporo.15,Japan,Sapporo,41
Sapporo.16,Japan,Sapporo,41
Sapporo.17,Japan,Sapporo,41
Sapporo.18,Japan,Sapporo,41
Sapporo.19,Japan,Sapporo,41
Sapporo.20,Japan,Sapporo,41
Sapporo.21,Japan,Sapporo,41
Sapporo.22,Japan,Sapporo,41
Sapporo.23,Japan,Sapporo,49
Sapporo.24,Japan,Sapporo,49
Sapporo.25,Japan,Sapporo,49
Sapporo.26,Japan,Sapporo,46
Sapporo.27,Japan,Sapporo,37
Sapporo.28,Japan,Sapporo,46
Sapporo.29,Japan,Sapporo,46
Sapporo.30,Japan,Sapporo,46
Sapporo.31,Japan,Sapporo,46
Sapporo.32,Japan,Sapporo,38
Sapporo.33,Japan,Sapporo,38
Sapporo.34,Japan,Sapporo,46
Sapporo.35,Japan,Sapporo,46
Sapporo.36,Japan,Sapporo,46
Sapporo.37,Japan,Sapporo,46
Sapporo.38,Japan,Sapporo,46
Sapporo.39,Japan,Sapporo,46
Sapporo.40,Japan,Sapporo,41
Sapporo.41,Japan,Sapporo,38
Sapporo.42,Japan,Sapporo,50
Sapporo.43,Japan,Sapporo,50
Sapporo.44,Japan,Sapporo,50
