UID,Country,City,HII
London.1,Canada,London,60
London.2,Canada,London,60
London.3,Canada,London,60
London.4,Canada,London,60
London.5,Canada,London,60
London.6,Canada,London,60
London.7,Canada,London,60
London.8,Canada,London,60
London.9,Canada,London,60
London.10,Canada,London,50
London.11,Canada,London,48
London.12,Canada,London,50
London.13,Canada,London,48
London.14,Canada,London,48
London.15,Canada,London,60
London.16,Canada,London,60
London.17,Canada,London,60
London.18,Canada,London,60
London.19,Canada,London,60
London.20,Canada,London,58
London.21,Canada,London,58
London.22,Canada,London,58
London.23,Canada,London,58
London.24,Canada,London,58
London.25,Canada,London,58
London.26,Canada,London,58
London.27,Canada,London,58
London.28,Canada,London,58
London.29,Canada,London,54
London.30,Canada,London,54
London.31,Canada,London,54
London.32,Canada,London,54
London.33,Canada,London,54
London.34,Canada,London,51
London.35,Canada,London,51
London.36,Canada,London,51
London.37,Canada,London,51
London.38,Canada,London,51
London.39,Canada,London,51
London.40,Canada,London,26
