UID,Country,City,HII
Burlington.1,USA,Burlington,52
Burlington.2,USA,Burlington,52
Burlington.3,USA,Burlington,52
Burlington.4,USA,Burlington,52
Burlington.5,USA,Burlington,46
Burlington.6,USA,Burlington,46
Burlington.7,USA,Burlington,46
Burlington.8,USA,Burlington,46
Burlington.9,USA,Burlington,46
Burlington.10,USA,Burlington,46
Burlington.11,USA,Burlington,46
Burlington.12,USA,Burlington,46
Burlington.13,USA,Burlington,46
Burlington.14,USA,Burlington,46
Burlington.15,USA,Burlington,46
Burlington.16,USA,Burlington,38
Burlington.17,USA,Burlington,38
Burlington.18,USA,Burlington,38
Burlington.19,USA,Burlington,38
Burlington.20,USA,Burlington,42
Burlington.21,USA,Burlington,34
Burlington.22,USA,Burlington,34
Burlington.23,USA,Burlington,34
Burlington.24,USA,Burlington,34
Burlington.25,USA,Burlington,34
Burlington.26,USA,Burlington,34
Burlington.27,USA,Burlington,39
Burlington.28,USA,Burlington,39
Burlington.29,USA,Burlington,39
Burlington.30,USA,Burlington,39
Burlington.31,USA,Burlington,39
Burlington.32,USA,Burlington,39
Burlington.33,USA,Burlington,39
Burlington.34,USA,Burlington,39
Burlington.35,USA,Burlington,35
Burlington.36,USA,Burlington,35
Burlington.37,USA,Burlington,35
Burlington.38,USA,Burlington,35
Burlington.39,USA,Burlington,39
Burlington.40,USA,Burlington,39
Burlington.41,USA,Burlington,39
Burlington.42,USA,Burlington,39
Burlington.43,USA,Burlington,39
Burlington.44,USA,Burlington,39
Burlington.45,USA,Burlington,39
Burlington.46,USA,Burlington,35
Burlington.47,USA,Burlington,39
Burlington.48,USA,Burlington,39
Burlington.49,USA,Burlington,34
Burlington.50,USA,Burlington,34
