UID,Country,City,HII
Fergus.1,Canada,Fergus,54
Fergus.2,Canada,Fergus,54
Fergus.3,Canada,Fergus,54
Fergus.4,Canada,Fergus,54
Fergus.5,Canada,Fergus,54
Fergus.6,Canada,Fergus,54
Fergus.7,Canada,Fergus,54
Fergus.8,Canada,Fergus,54
Fergus.9,Canada,Fergus,54
Fergus.10,Canada,Fergus,54
Fergus.11,Canada,Fergus,54
Fergus.12,Canada,Fergus,54
Fergus.13,Canada,Fergus,54
Fergus.14,Canada,Fergus,33
Fergus.15,Canada,Fergus,33
Fergus.16,Canada,Fergus,33
Fergus.17,Canada,Fergus,33
Fergus.18,Canada,Fergus,30
Fergus.19,Canada,Fergus,30
Fergus.20,Canada,Fergus,30
