UID,Country,City,HII
Tacoma.1,USA,Tacoma,38
Tacoma.2,USA,Tacoma,38
Tacoma.3,USA,Tacoma,38
Tacoma.4,USA,Tacoma,50
Tacoma.5,USA,Tacoma,38
Tacoma.6,USA,Tacoma,60
Tacoma.7,USA,Tacoma,50
Tacoma.8,USA,Tacoma,50
Tacoma.9,USA,Tacoma,50
Tacoma.10,USA,Tacoma,50
Tacoma.11,USA,Tacoma,50
Tacoma.12,USA,Tacoma,50
Tacoma.13,USA,Tacoma,50
Tacoma.16,USA,Tacoma,50
Tacoma.17,USA,Tacoma,50
Tacoma.18,USA,Tacoma,60
Tacoma.20,USA,Tacoma,60
Tacoma.21,USA,Tacoma,60
Tacoma.22,USA,Tacoma,60
Tacoma.23,USA,Tacoma,60
Tacoma.24,USA,Tacoma,60
Tacoma.27,USA,Tacoma,60
Tacoma.28,USA,Tacoma,60
Tacoma.30,USA,Tacoma,56
Tacoma.31,USA,Tacoma,56
Tacoma.32,USA,Tacoma,38
Tacoma.33,USA,Tacoma,56
Tacoma.34,USA,Tacoma,38
Tacoma.35,USA,Tacoma,38
Tacoma.36,USA,Tacoma,46
Tacoma.37,USA,Tacoma,46
Tacoma.38,USA,Tacoma,46
Tacoma.39,USA,Tacoma,46
Tacoma.40,USA,Tacoma,46
Tacoma.41,USA,Tacoma,46
Tacoma.42,USA,Tacoma,38
Tacoma.43,USA,Tacoma,58
Tacoma.44,USA,Tacoma,46
Tacoma.45,USA,Tacoma,58
Tacoma.47,USA,Tacoma,38
