UID,Country,City,HII
Edmonton.1,Canada,Edmonton,56
Edmonton.2,Canada,Edmonton,56
Edmonton.3,Canada,Edmonton,56
Edmonton.4,Canada,Edmonton,56
Edmonton.5,Canada,Edmonton,56
Edmonton.6,Canada,Edmonton,38
Edmonton.7,Canada,Edmonton,38
Edmonton.8,Canada,Edmonton,38
Edmonton.9,Canada,Edmonton,48
Edmonton.10,Canada,Edmonton,48
Edmonton.11,Canada,Edmonton,48
Edmonton.12,Canada,Edmonton,46
Edmonton.13,Canada,Edmonton,46
Edmonton.14,Canada,Edmonton,56
Edmonton.15,Canada,Edmonton,46
Edmonton.16,Canada,Edmonton,46
Edmonton.17,Canada,Edmonton,46
Edmonton.18,Canada,Edmonton,46
Edmonton.19,Canada,Edmonton,52
Edmonton.20,Canada,Edmonton,52
Edmonton.21,Canada,Edmonton,52
Edmonton.22,Canada,Edmonton,43
Edmonton.23,Canada,Edmonton,52
Edmonton.24,Canada,Edmonton,52
Edmonton.25,Canada,Edmonton,60
Edmonton.26,Canada,Edmonton,52
Edmonton.27,Canada,Edmonton,52
Edmonton.28,Canada,Edmonton,52
Edmonton.29,Canada,Edmonton,52
Edmonton.30,Canada,Edmonton,52
Edmonton.31,Canada,Edmonton,40
Edmonton.32,Canada,Edmonton,40
Edmonton.33,Canada,Edmonton,40
Edmonton.34,Canada,Edmonton,40
Edmonton.35,Canada,Edmonton,37
Edmonton.36,Canada,Edmonton,60
Edmonton.37,Canada,Edmonton,45
Edmonton.38,Canada,Edmonton,37
Edmonton.39,Canada,Edmonton,56
Edmonton.40,Canada,Edmonton,56
Edmonton.41,Canada,Edmonton,56
Edmonton.42,Canada,Edmonton,56
Edmonton.43,Canada,Edmonton,56
Edmonton.44,Canada,Edmonton,56
