UID,Country,City,HII
Christchurch.1,New Zealand,Christchurch,48
Christchurch.2,New Zealand,Christchurch,48
Christchurch.3,New Zealand,Christchurch,56
Christchurch.4,New Zealand,Christchurch,56
Christchurch.5,New Zealand,Christchurch,56
Christchurch.6,New Zealand,Christchurch,56
Christchurch.7,New Zealand,Christchurch,56
Christchurch.8,New Zealand,Christchurch,56
Christchurch.9,New Zealand,Christchurch,56
Christchurch.10,New Zealand,Christchurch,56
Christchurch.11,New Zealand,Christchurch,56
Christchurch.12,New Zealand,Christchurch,56
Christchurch.13,New Zealand,Christchurch,56
Christchurch.14,New Zealand,Christchurch,56
Christchurch.15,New Zealand,Christchurch,56
Christchurch.16,New Zealand,Christchurch,56
Christchurch.18,New Zealand,Christchurch,56
Christchurch.19,New Zealand,Christchurch,56
Christchurch.20,New Zealand,Christchurch,46
Christchurch.21,New Zealand,Christchurch,42
Christchurch.22,New Zealand,Christchurch,46
Christchurch.23,New Zealand,Christchurch,42
Christchurch.24,New Zealand,Christchurch,42
Christchurch.25,New Zealand,Christchurch,42
Christchurch.26,New Zealand,Christchurch,42
Christchurch.27,New Zealand,Christchurch,42
Christchurch.28,New Zealand,Christchurch,42
Christchurch.29,New Zealand,Christchurch,42
Christchurch.30,New Zealand,Christchurch,42
Christchurch.31,New Zealand,Christchurch,42
Christchurch.33,New Zealand,Christchurch,42
Christchurch.34,New Zealand,Christchurch,42
Christchurch.35,New Zealand,Christchurch,47
Christchurch.36,New Zealand,Christchurch,47
Christchurch.37,New Zealand,Christchurch,47
Christchurch.38,New Zealand,Christchurch,50
Christchurch.39,New Zealand,Christchurch,50
Christchurch.40,New Zealand,Christchurch,50
Christchurch.41,New Zealand,Christchurch,50
