UID,Country,City,HII
Beijing.1,China,Beijing,60
Beijing.2,China,Beijing,60
Beijing.3,China,Beijing,60
Beijing.4,China,Beijing,42
Beijing.5,China,Beijing,60
Beijing.6,China,Beijing,52
Beijing.7,China,Beijing,52
Beijing.8,China,Beijing,60
Beijing.9,China,Beijing,52
Beijing.10,China,Beijing,52
Beijing.11,China,Beijing,60
Beijing.12,China,Beijing,58
Beijing.13,China,Beijing,42
Beijing.14,China,Beijing,42
Beijing.15,China,Beijing,50
Beijing.16,China,Beijing,50
Beijing.17,China,Beijing,50
Beijing.18,China,Beijing,54
Beijing.19,China,Beijing,50
Beijing.20,China,Beijing,58
Beijing.21,China,Beijing,52
Beijing.22,China,Beijing,52
Beijing.23,China,Beijing,60
Beijing.24,China,Beijing,60
