UID,Country,City,HII
Portland_OR.1,USA,Portland_OR,60
Portland_OR.2,USA,Portland_OR,60
Portland_OR.3,USA,Portland_OR,60
Portland_OR.4,USA,Portland_OR,50
Portland_OR.5,USA,Portland_OR,60
Portland_OR.6,USA,Portland_OR,60
Portland_OR.7,USA,Portland_OR,60
Portland_OR.8,USA,Portland_OR,60
Portland_OR.9,USA,Portland_OR,60
Portland_OR.10,USA,Portland_OR,60
Portland_OR.11,USA,Portland_OR,60
Portland_OR.12,USA,Portland_OR,60
Portland_OR.13,USA,Portland_OR,50
Portland_OR.14,USA,Portland_OR,60
Portland_OR.15,USA,Portland_OR,60
Portland_OR.16,USA,Portland_OR,60
Portland_OR.17,USA,Portland_OR,60
Portland_OR.18,USA,Portland_OR,60
Portland_OR.19,USA,Portland_OR,58
Portland_OR.20,USA,Portland_OR,58
Portland_OR.21,USA,Portland_OR,42
Portland_OR.22,USA,Portland_OR,50
Portland_OR.23,USA,Portland_OR,42
Portland_OR.24,USA,Portland_OR,42
Portland_OR.25,USA,Portland_OR,46
Portland_OR.26,USA,Portland_OR,46
Portland_OR.27,USA,Portland_OR,43
Portland_OR.28,USA,Portland_OR,43
Portland_OR.29,USA,Portland_OR,43
Portland_OR.30,USA,Portland_OR,43
Portland_OR.31,USA,Portland_OR,43
Portland_OR.32,USA,Portland_OR,43
Portland_OR.33,USA,Portland_OR,43
Portland_OR.34,USA,Portland_OR,39
Portland_OR.35,USA,Portland_OR,46
Portland_OR.36,USA,Portland_OR,46
Portland_OR.37,USA,Portland_OR,46
Portland_OR.38,USA,Portland_OR,46
Portland_OR.39,USA,Portland_OR,35
Portland_OR.40,USA,Portland_OR,43
