UID,Country,City,ISC_Mean
Lisbon.1,Portugal,Lisbon,87.62325581395349
Lisbon.2,Portugal,Lisbon,93.04642857142858
Lisbon.3,Portugal,Lisbon,70.73021582733813
Lisbon.4,Portugal,Lisbon,77.80782918149467
Lisbon.5,Portugal,Lisbon,79.37857142857143
Lisbon.6,Portugal,Lisbon,63.42348754448398
Lisbon.7,Portugal,Lisbon,60.92831541218638
Lisbon.8,Portugal,Lisbon,59.4290780141844
Lisbon.9,Portugal,Lisbon,81.44876325088339
Lisbon.10,Portugal,Lisbon,89.72340425531915
Lisbon.11,Portugal,Lisbon,55.833333333333336
Lisbon.12,Portugal,Lisbon,64.35943060498221
Lisbon.13,Portugal,Lisbon,67.54255319148936
Lisbon.14,Portugal,Lisbon,84.20284697508897
Lisbon.15,Portugal,Lisbon,44.59154929577465
Lisbon.16,Portugal,Lisbon,60.698581560283685
Lisbon.17,Portugal,Lisbon,82.58695652173913
Lisbon.18,Portugal,Lisbon,48.76618705035971
Lisbon.19,Portugal,Lisbon,64.34751773049645
Lisbon.20,Portugal,Lisbon,57.73144876325088
Lisbon.21,Portugal,Lisbon,74.91335740072202
Lisbon.22,Portugal,Lisbon,62.464285714285715
Lisbon.23,Portugal,Lisbon,61.669039145907476
Lisbon.24,Portugal,Lisbon,66.71428571428571
Lisbon.25,Portugal,Lisbon,55.62093862815885
Lisbon.26,Portugal,Lisbon,62.01063829787234
Lisbon.27,Portugal,Lisbon,31.135231316725978
Lisbon.28,Portugal,Lisbon,37.7153024911032
Lisbon.29,Portugal,Lisbon,0.4169611307420495
Lisbon.30,Portugal,Lisbon,0.1595744680851064
Lisbon.31,Portugal,Lisbon,50.985865724381625
Lisbon.32,Portugal,Lisbon,65.10108303249098
Lisbon.33,Portugal,Lisbon,42.18149466192171
Lisbon.34,Portugal,Lisbon,59.854609929078016
Lisbon.35,Portugal,Lisbon,11.784172661870503
Lisbon.36,Portugal,Lisbon,61.53214285714286
Lisbon.37,Portugal,Lisbon,2.9361702127659575
Lisbon.38,Portugal,Lisbon,2.9361702127659575
Lisbon.39,Portugal,Lisbon,0
Lisbon.40,Portugal,Lisbon,44.16487455197132
Lisbon.41,Portugal,Lisbon,0
Lisbon.42,Portugal,Lisbon,20.729537366548044
Lisbon.43,Portugal,Lisbon,0
Lisbon.44,Portugal,Lisbon,0
Lisbon.45,Portugal,Lisbon,17.074468085106382
Lisbon.46,Portugal,Lisbon,0
Lisbon.47,Portugal,Lisbon,0
