UID,Country,City,ISC_Mean
Kunming.1,China,Kunming,67.8125
Kunming.2,China,Kunming,65.52032520325203
Kunming.3,China,Kunming,77.37448559670781
Kunming.4,China,Kunming,79.36666666666666
Kunming.5,China,Kunming,88.64049586776859
Kunming.6,China,Kunming,75.17768595041322
Kunming.7,China,Kunming,78.3375
Kunming.8,China,Kunming,72.45081967213115
Kunming.9,China,Kunming,55.624489795918365
Kunming.10,China,Kunming,62.34854771784232
Kunming.11,China,Kunming,64.56854838709677
Kunming.12,China,Kunming,51.16734693877551
Kunming.13,China,Kunming,40.83471074380165
Kunming.14,China,Kunming,52.48760330578512
Kunming.15,China,Kunming,60.88333333333333
Kunming.16,China,Kunming,70.375
Kunming.17,China,Kunming,71.50617283950618
Kunming.18,China,Kunming,68.65702479338843
Kunming.19,China,Kunming,79.89473684210526
Kunming.20,China,Kunming,81.11203319502074
Kunming.21,China,Kunming,69.60743801652893
Kunming.22,China,Kunming,58.89387755102041
Kunming.23,China,Kunming,68.54545454545455
Kunming.24,China,Kunming,66.00418410041841
Kunming.25,China,Kunming,40.65690376569037
Kunming.26,China,Kunming,59.19665271966527
Kunming.27,China,Kunming,79.11570247933884
Kunming.28,China,Kunming,78.45491803278688
Kunming.29,China,Kunming,49.97165991902834
Kunming.30,China,Kunming,10.30204081632653
Kunming.31,China,Kunming,20.863070539419088
Kunming.32,China,Kunming,23.623966942148762
Kunming.33,China,Kunming,11.512396694214877
Kunming.34,China,Kunming,14.34156378600823
Kunming.35,China,Kunming,5.83402489626556
Kunming.36,China,Kunming,3.0251046025104604
Kunming.37,China,Kunming,3.1
Kunming.38,China,Kunming,4.382716049382716
Kunming.39,China,Kunming,4.508333333333334
Kunming.40,China,Kunming,2.9344262295081966
Kunming.41,China,Kunming,2.4297520661157024
Kunming.42,China,Kunming,1.016260162601626
Kunming.43,China,Kunming,0.6208333333333333
Kunming.44,China,Kunming,1.6352459016393444
Kunming.45,China,Kunming,1.1504065040650406
Kunming.46,China,Kunming,0.6307053941908713
Kunming.47,China,Kunming,1.3089430894308942
Kunming.48,China,Kunming,1.9707112970711298
Kunming.49,China,Kunming,4.344262295081967
Kunming.50,China,Kunming,3.025
