UID,Country,City,ISC_Mean
Salem.1,USA,Salem,0
Salem.2,USA,Salem,0
Salem.3,USA,Salem,0
Salem.4,USA,Salem,0
Salem.5,USA,Salem,1.9348534201954397
Salem.6,USA,Salem,2.476973684210526
Salem.7,USA,Salem,1.9193548387096775
Salem.8,USA,Salem,0
Salem.9,USA,Salem,1.5225806451612902
Salem.10,USA,Salem,3.0612903225806454
Salem.11,USA,Salem,2.5876623376623376
Salem.12,USA,Salem,0
Salem.13,USA,Salem,9.929260450160772
Salem.14,USA,Salem,10.916398713826366
Salem.15,USA,Salem,12.588424437299036
Salem.16,USA,Salem,48.62828947368421
Salem.17,USA,Salem,62.958199356913184
Salem.18,USA,Salem,61.770967741935486
Salem.19,USA,Salem,49.82958199356913
Salem.20,USA,Salem,45.59807073954984
Salem.21,USA,Salem,87.94551282051282
Salem.22,USA,Salem,50.44336569579288
Salem.23,USA,Salem,48.37864077669903
Salem.24,USA,Salem,50.77669902912621
Salem.25,USA,Salem,40.96699669966997
Salem.26,USA,Salem,39.77993527508091
Salem.27,USA,Salem,57.76547231270359
Salem.28,USA,Salem,61.61056105610561
Salem.29,USA,Salem,36.17434210526316
Salem.30,USA,Salem,29.029032258064515
Salem.31,USA,Salem,24.536977491961416
Salem.32,USA,Salem,53.00651465798045
Salem.33,USA,Salem,33.536184210526315
Salem.34,USA,Salem,33.808306709265175
Salem.35,USA,Salem,2.198051948051948
Salem.36,USA,Salem,34.60526315789474
Salem.37,USA,Salem,42.82428115015974
Salem.38,USA,Salem,41.55592105263158
Salem.39,USA,Salem,45.35526315789474
Salem.40,USA,Salem,41.90228013029316
