UID,Country,City,ISC_Mean
Frankfurt.1,Germany,Frankfurt,5.918128654970761
Frankfurt.2,Germany,Frankfurt,19.10355029585799
Frankfurt.3,Germany,Frankfurt,28.321533923303836
Frankfurt.4,Germany,Frankfurt,43.10179640718563
Frankfurt.5,Germany,Frankfurt,46.5
Frankfurt.6,Germany,Frankfurt,75.4298245614035
Frankfurt.7,Germany,Frankfurt,46.82941176470588
Frankfurt.8,Germany,Frankfurt,56.99410029498525
Frankfurt.9,Germany,Frankfurt,84.1910447761194
Frankfurt.10,Germany,Frankfurt,63.66568047337278
Frankfurt.11,Germany,Frankfurt,72.50591715976331
Frankfurt.12,Germany,Frankfurt,58.68221574344023
Frankfurt.13,Germany,Frankfurt,30.541176470588237
Frankfurt.14,Germany,Frankfurt,26.431486880466473
Frankfurt.15,Germany,Frankfurt,42.108823529411765
Frankfurt.16,Germany,Frankfurt,39.10914454277286
Frankfurt.17,Germany,Frankfurt,19.591176470588234
Frankfurt.18,Germany,Frankfurt,45.421052631578945
Frankfurt.19,Germany,Frankfurt,14.126099706744869
Frankfurt.20,Germany,Frankfurt,0
Frankfurt.21,Germany,Frankfurt,0
Frankfurt.22,Germany,Frankfurt,0.020588235294117647
Frankfurt.23,Germany,Frankfurt,2.7067448680351904
Frankfurt.24,Germany,Frankfurt,2.464497041420118
Frankfurt.25,Germany,Frankfurt,0.6449704142011834
Frankfurt.26,Germany,Frankfurt,14.052785923753666
Frankfurt.27,Germany,Frankfurt,19.870967741935484
Frankfurt.28,Germany,Frankfurt,6.944606413994169
Frankfurt.29,Germany,Frankfurt,4.243401759530792
Frankfurt.30,Germany,Frankfurt,0
Frankfurt.31,Germany,Frankfurt,0.3088235294117647
Frankfurt.32,Germany,Frankfurt,0
Frankfurt.33,Germany,Frankfurt,0
Frankfurt.34,Germany,Frankfurt,0
Frankfurt.35,Germany,Frankfurt,5.044510385756676
Frankfurt.36,Germany,Frankfurt,0
Frankfurt.37,Germany,Frankfurt,0
Frankfurt.38,Germany,Frankfurt,0
Frankfurt.39,Germany,Frankfurt,0
Frankfurt.40,Germany,Frankfurt,0
Frankfurt.41,Germany,Frankfurt,0
