UID,Country,City,ISC_Mean
Quito.1,Ecuador,Quito,3.4009216589861753
Quito.2,Ecuador,Quito,4.2465753424657535
Quito.3,Ecuador,Quito,2.0184331797235022
Quito.4,Ecuador,Quito,36.345622119815665
Quito.5,Ecuador,Quito,57.42253521126761
Quito.6,Ecuador,Quito,61.81981981981982
Quito.7,Ecuador,Quito,75.6606334841629
Quito.8,Ecuador,Quito,82.64788732394366
Quito.9,Ecuador,Quito,56.56221198156682
Quito.10,Ecuador,Quito,50.60550458715596
Quito.11,Ecuador,Quito,70.18348623853211
Quito.12,Ecuador,Quito,53.56502242152467
Quito.13,Ecuador,Quito,45.12217194570136
Quito.14,Ecuador,Quito,69.54298642533936
Quito.15,Ecuador,Quito,39.27272727272727
Quito.16,Ecuador,Quito,65.97297297297297
Quito.17,Ecuador,Quito,78.28504672897196
Quito.18,Ecuador,Quito,13.705607476635514
Quito.19,Ecuador,Quito,28.962962962962962
Quito.20,Ecuador,Quito,31.972727272727273
Quito.21,Ecuador,Quito,77.95370370370371
Quito.22,Ecuador,Quito,93.48636363636363
Quito.23,Ecuador,Quito,98.25909090909092
Quito.24,Ecuador,Quito,76.79166666666667
Quito.25,Ecuador,Quito,75.33181818181818
Quito.26,Ecuador,Quito,98.17194570135747
Quito.27,Ecuador,Quito,40.943661971830984
Quito.28,Ecuador,Quito,91.99549549549549
Quito.29,Ecuador,Quito,89.81447963800905
Quito.30,Ecuador,Quito,92.02739726027397
Quito.31,Ecuador,Quito,87.53881278538813
Quito.32,Ecuador,Quito,62.96296296296296
Quito.33,Ecuador,Quito,27.887323943661972
Quito.34,Ecuador,Quito,47.3177570093458
Quito.35,Ecuador,Quito,92.46396396396396
Quito.36,Ecuador,Quito,61.70909090909091
Quito.37,Ecuador,Quito,73.48660714285714
Quito.38,Ecuador,Quito,80.42792792792793
Quito.39,Ecuador,Quito,84.9953488372093
Quito.40,Ecuador,Quito,93.36036036036036
Quito.41,Ecuador,Quito,3.3863636363636362
