UID,Country,City,ISC_Mean
Burlington.1,USA,Burlington,82.69281045751634
Burlington.2,USA,Burlington,49.5
Burlington.3,USA,Burlington,29.36963696369637
Burlington.4,USA,Burlington,31.042071197411005
Burlington.5,USA,Burlington,54.07142857142857
Burlington.6,USA,Burlington,54.86038961038961
Burlington.7,USA,Burlington,37.13725490196079
Burlington.8,USA,Burlington,45.33114754098361
Burlington.9,USA,Burlington,49.59415584415584
Burlington.10,USA,Burlington,42.32475884244373
Burlington.11,USA,Burlington,54.72077922077922
Burlington.12,USA,Burlington,55.47712418300654
Burlington.13,USA,Burlington,38.59672131147541
Burlington.14,USA,Burlington,21.686084142394822
Burlington.15,USA,Burlington,21.698675496688743
Burlington.16,USA,Burlington,48.22727272727273
Burlington.17,USA,Burlington,29.39413680781759
Burlington.18,USA,Burlington,24.684039087947884
Burlington.19,USA,Burlington,43.737541528239205
Burlington.20,USA,Burlington,49.19292604501608
Burlington.21,USA,Burlington,10.269736842105264
Burlington.22,USA,Burlington,6.423452768729642
Burlington.23,USA,Burlington,5.0519480519480515
Burlington.24,USA,Burlington,5.741935483870968
Burlington.25,USA,Burlington,3.2712418300653594
Burlington.26,USA,Burlington,1.736156351791531
Burlington.27,USA,Burlington,3.023026315789474
Burlington.28,USA,Burlington,1.8823529411764706
Burlington.29,USA,Burlington,0.4
Burlington.30,USA,Burlington,0.41254125412541254
Burlington.31,USA,Burlington,0.7049180327868853
Burlington.32,USA,Burlington,0.6116504854368932
Burlington.33,USA,Burlington,0.9707792207792207
Burlington.34,USA,Burlington,2.2442244224422443
Burlington.35,USA,Burlington,12.055194805194805
Burlington.36,USA,Burlington,15.097402597402597
Burlington.37,USA,Burlington,14.648026315789474
Burlington.38,USA,Burlington,10.259136212624584
Burlington.39,USA,Burlington,8.851485148514852
Burlington.40,USA,Burlington,4.106796116504855
Burlington.41,USA,Burlington,0.6797385620915033
Burlington.42,USA,Burlington,1.009933774834437
Burlington.43,USA,Burlington,2.42671009771987
Burlington.44,USA,Burlington,0.4788273615635179
Burlington.45,USA,Burlington,4.071661237785016
Burlington.46,USA,Burlington,18.613861386138613
Burlington.47,USA,Burlington,0
Burlington.48,USA,Burlington,0.8026315789473685
Burlington.49,USA,Burlington,0.1488673139158576
Burlington.50,USA,Burlington,2.1437908496732025
