UID,Country,City,ISC_Mean
Zurich.1,Switzerland,Zurich,6.1521739130434785
Zurich.2,Switzerland,Zurich,19.50625
Zurich.3,Switzerland,Zurich,77.50628930817611
Zurich.4,Switzerland,Zurich,66.96307692307693
Zurich.5,Switzerland,Zurich,58.42901234567901
Zurich.6,Switzerland,Zurich,11.459876543209877
Zurich.7,Switzerland,Zurich,42.94704049844237
Zurich.8,Switzerland,Zurich,53.757861635220124
Zurich.9,Switzerland,Zurich,62.186544342507645
Zurich.10,Switzerland,Zurich,44.38198757763975
Zurich.11,Switzerland,Zurich,32.53086419753087
Zurich.12,Switzerland,Zurich,58.625786163522015
Zurich.13,Switzerland,Zurich,65.5895061728395
Zurich.14,Switzerland,Zurich,47.198113207547166
Zurich.15,Switzerland,Zurich,48.45794392523364
Zurich.16,Switzerland,Zurich,35.85889570552147
Zurich.17,Switzerland,Zurich,46.651090342679126
Zurich.18,Switzerland,Zurich,34.23839009287926
Zurich.19,Switzerland,Zurich,21.38871473354232
Zurich.20,Switzerland,Zurich,11.95398773006135
Zurich.21,Switzerland,Zurich,46.32098765432099
Zurich.22,Switzerland,Zurich,34.37770897832817
Zurich.23,Switzerland,Zurich,32.0920245398773
Zurich.24,Switzerland,Zurich,22.756172839506174
Zurich.25,Switzerland,Zurich,13.809968847352025
Zurich.26,Switzerland,Zurich,2.7241379310344827
Zurich.27,Switzerland,Zurich,1.7080745341614907
Zurich.28,Switzerland,Zurich,1.1728395061728396
Zurich.29,Switzerland,Zurich,0.7932098765432098
Zurich.30,Switzerland,Zurich,9.85173501577287
Zurich.31,Switzerland,Zurich,5.4321766561514195
Zurich.32,Switzerland,Zurich,5.713836477987422
Zurich.33,Switzerland,Zurich,14.496913580246913
Zurich.34,Switzerland,Zurich,0
Zurich.35,Switzerland,Zurich,0
Zurich.36,Switzerland,Zurich,0.8198757763975155
Zurich.37,Switzerland,Zurich,0
Zurich.38,Switzerland,Zurich,0
Zurich.39,Switzerland,Zurich,0
Zurich.40,Switzerland,Zurich,0
