UID,Country,City,ISC_Mean
Brighton.1,UK,Brighton,96.09677419354838
Brighton.2,UK,Brighton,84.67714285714285
Brighton.3,UK,Brighton,90.38888888888889
Brighton.4,UK,Brighton,87.16379310344827
Brighton.5,UK,Brighton,80.06086956521739
Brighton.6,UK,Brighton,83.46242774566474
Brighton.7,UK,Brighton,89.99415204678363
Brighton.8,UK,Brighton,57.5919540229885
Brighton.9,UK,Brighton,64.99425287356321
Brighton.10,UK,Brighton,57.588921282798836
Brighton.11,UK,Brighton,42.5730659025788
Brighton.12,UK,Brighton,54.91884057971014
Brighton.13,UK,Brighton,27.542274052478135
Brighton.14,UK,Brighton,22.98843930635838
Brighton.15,UK,Brighton,39.48843930635838
Brighton.16,UK,Brighton,29.23768115942029
Brighton.17,UK,Brighton,27.125
Brighton.18,UK,Brighton,26.649122807017545
Brighton.19,UK,Brighton,16.839181286549707
Brighton.20,UK,Brighton,28.997109826589597
Brighton.21,UK,Brighton,10.084548104956268
Brighton.22,UK,Brighton,1.8434782608695652
Brighton.23,UK,Brighton,0.8419540229885057
Brighton.24,UK,Brighton,0.25507246376811593
Brighton.25,UK,Brighton,0
Brighton.26,UK,Brighton,0
Brighton.27,UK,Brighton,0
Brighton.28,UK,Brighton,0
Brighton.29,UK,Brighton,0
Brighton.30,UK,Brighton,0
Brighton.31,UK,Brighton,0
Brighton.32,UK,Brighton,0
Brighton.33,UK,Brighton,0
Brighton.34,UK,Brighton,0
Brighton.35,UK,Brighton,0
Brighton.36,UK,Brighton,0
Brighton.37,UK,Brighton,0
Brighton.38,UK,Brighton,0
Brighton.39,UK,Brighton,0
Brighton.40,UK,Brighton,0
