UID,Country,City,Aridity_Index
Thessaloniki.1,Greece,Thessaloniki,3280
Thessaloniki.2,Greece,Thessaloniki,3317
Thessaloniki.3,Greece,Thessaloniki,3312
Thessaloniki.4,Greece,Thessaloniki,3367
Thessaloniki.5,Greece,Thessaloniki,3252
Thessaloniki.6,Greece,Thessaloniki,3321
Thessaloniki.7,Greece,Thessaloniki,3164
Thessaloniki.8,Greece,Thessaloniki,3349
Thessaloniki.9,Greece,Thessaloniki,3050
Thessaloniki.10,Greece,Thessaloniki,3290
Thessaloniki.11,Greece,Thessaloniki,3281
Thessaloniki.12,Greece,Thessaloniki,3253
Thessaloniki.13,Greece,Thessaloniki,3312
Thessaloniki.14,Greece,Thessaloniki,3314
Thessaloniki.15,Greece,Thessaloniki,3272
Thessaloniki.16,Greece,Thessaloniki,3097
Thessaloniki.17,Greece,Thessaloniki,3304
Thessaloniki.18,Greece,Thessaloniki,3095
Thessaloniki.19,Greece,Thessaloniki,3256
Thessaloniki.20,Greece,Thessaloniki,3272
Thessaloniki.21,Greece,Thessaloniki,3847
Thessaloniki.22,Greece,Thessaloniki,3480
Thessaloniki.23,Greece,Thessaloniki,3130
Thessaloniki.24,Greece,Thessaloniki,3246
Thessaloniki.25,Greece,Thessaloniki,3288
Thessaloniki.26,Greece,Thessaloniki,3200
Thessaloniki.27,Greece,Thessaloniki,3104
Thessaloniki.28,Greece,Thessaloniki,3349
Thessaloniki.29,Greece,Thessaloniki,3283
Thessaloniki.30,Greece,Thessaloniki,3141
Thessaloniki.31,Greece,Thessaloniki,3281
Thessaloniki.32,Greece,Thessaloniki,3291
Thessaloniki.33,Greece,Thessaloniki,3311
Thessaloniki.34,Greece,Thessaloniki,3065
Thessaloniki.35,Greece,Thessaloniki,3294
Thessaloniki.36,Greece,Thessaloniki,3118
Thessaloniki.37,Greece,Thessaloniki,3624
Thessaloniki.38,Greece,Thessaloniki,3315
Thessaloniki.39,Greece,Thessaloniki,3027
Thessaloniki.40,Greece,Thessaloniki,3463
Thessaloniki.41,Greece,Thessaloniki,3243
Thessaloniki.42,Greece,Thessaloniki,3632
Thessaloniki.43,Greece,Thessaloniki,3304
Thessaloniki.44,Greece,Thessaloniki,3512
