UID,Country,City,Aridity_Index
Lanzhou.1,China,Lanzhou,3277
Lanzhou.2,China,Lanzhou,2401
Lanzhou.3,China,Lanzhou,2510
Lanzhou.4,China,Lanzhou,2459
Lanzhou.5,China,Lanzhou,3204
Lanzhou.6,China,Lanzhou,4311
Lanzhou.7,China,Lanzhou,3225
Lanzhou.8,China,Lanzhou,2990
Lanzhou.9,China,Lanzhou,3039
Lanzhou.10,China,Lanzhou,3064
Lanzhou.11,China,Lanzhou,3783
Lanzhou.12,China,Lanzhou,4252
Lanzhou.13,China,Lanzhou,2399
Lanzhou.14,China,Lanzhou,2796
Lanzhou.15,China,Lanzhou,3665
Lanzhou.16,China,Lanzhou,3492
Lanzhou.17,China,Lanzhou,3830
Lanzhou.18,China,Lanzhou,2676
Lanzhou.19,China,Lanzhou,3838
Lanzhou.20,China,Lanzhou,2693
Lanzhou.21,China,Lanzhou,2621
Lanzhou.22,China,Lanzhou,2747
Lanzhou.23,China,Lanzhou,3707
Lanzhou.24,China,Lanzhou,2325
Lanzhou.25,China,Lanzhou,2755
Lanzhou.26,China,Lanzhou,2785
Lanzhou.27,China,Lanzhou,2852
Lanzhou.28,China,Lanzhou,2883
Lanzhou.29,China,Lanzhou,3108
Lanzhou.30,China,Lanzhou,2652
Lanzhou.31,China,Lanzhou,2641
Lanzhou.32,China,Lanzhou,3847
Lanzhou.33,China,Lanzhou,2757
Lanzhou.34,China,Lanzhou,2661
Lanzhou.35,China,Lanzhou,3838
Lanzhou.36,China,Lanzhou,4732
Lanzhou.37,China,Lanzhou,3430
Lanzhou.38,China,Lanzhou,2621
