UID,Country,City,Aridity_Index
Providence.1,USA,Providence,11125
Providence.2,USA,Providence,10731
Providence.3,USA,Providence,10710
Providence.4,USA,Providence,10813
Providence.5,USA,Providence,10027
Providence.6,USA,Providence,10219
Providence.7,USA,Providence,10056
Providence.8,USA,Providence,10578
Providence.9,USA,Providence,10514
Providence.10,USA,Providence,11079
Providence.11,USA,Providence,10777
Providence.12,USA,Providence,10477
Providence.13,USA,Providence,10343
Providence.14,USA,Providence,10663
Providence.15,USA,Providence,11208
Providence.16,USA,Providence,9902
Providence.17,USA,Providence,9650
Providence.18,USA,Providence,9713
Providence.19,USA,Providence,10784
Providence.20,USA,Providence,10952
Providence.21,USA,Providence,10324
Providence.22,USA,Providence,11035
Providence.23,USA,Providence,9722
Providence.24,USA,Providence,10365
Providence.25,USA,Providence,10796
Providence.26,USA,Providence,10218
Providence.27,USA,Providence,10352
Providence.28,USA,Providence,10267
Providence.29,USA,Providence,11262
Providence.30,USA,Providence,10551
Providence.31,USA,Providence,10353
Providence.32,USA,Providence,10812
Providence.33,USA,Providence,9811
Providence.34,USA,Providence,10347
Providence.35,USA,Providence,11136
Providence.36,USA,Providence,10211
Providence.37,USA,Providence,10385
Providence.38,USA,Providence,11107
Providence.39,USA,Providence,11078
Providence.40,USA,Providence,9560
Providence.41,USA,Providence,10777
Providence.42,USA,Providence,11157
