UID,Country,City,Aridity_Index
Cape_Town.1,South Africa,Cape_Town,3501
Cape_Town.2,South Africa,Cape_Town,3997
Cape_Town.3,South Africa,Cape_Town,3188
Cape_Town.4,South Africa,Cape_Town,3564
Cape_Town.5,South Africa,Cape_Town,2900
Cape_Town.6,South Africa,Cape_Town,3568
Cape_Town.7,South Africa,Cape_Town,3148
Cape_Town.8,South Africa,Cape_Town,3538
Cape_Town.9,South Africa,Cape_Town,3743
Cape_Town.10,South Africa,Cape_Town,3683
Cape_Town.11,South Africa,Cape_Town,2925
Cape_Town.12,South Africa,Cape_Town,3604
Cape_Town.13,South Africa,Cape_Town,4038
Cape_Town.14,South Africa,Cape_Town,4182
Cape_Town.15,South Africa,Cape_Town,3681
Cape_Town.16,South Africa,Cape_Town,4101
Cape_Town.17,South Africa,Cape_Town,3151
Cape_Town.18,South Africa,Cape_Town,3368
Cape_Town.19,South Africa,Cape_Town,3456
Cape_Town.20,South Africa,Cape_Town,3903
Cape_Town.21,South Africa,Cape_Town,3289
Cape_Town.22,South Africa,Cape_Town,3630
Cape_Town.23,South Africa,Cape_Town,3030
