UID,Country,City,Aridity_Index
Santiago.1,Chile,Santiago,3600
Santiago.2,Chile,Santiago,2562
Santiago.3,Chile,Santiago,3074
Santiago.4,Chile,Santiago,3272
Santiago.5,Chile,Santiago,2922
Santiago.6,Chile,Santiago,2677
Santiago.7,Chile,Santiago,3326
Santiago.8,Chile,Santiago,2462
Santiago.9,Chile,Santiago,2644
Santiago.10,Chile,Santiago,2198
Santiago.11,Chile,Santiago,4218
Santiago.12,Chile,Santiago,2621
Santiago.13,Chile,Santiago,2167
Santiago.14,Chile,Santiago,2396
Santiago.15,Chile,Santiago,2929
Santiago.16,Chile,Santiago,3855
Santiago.17,Chile,Santiago,3422
Santiago.18,Chile,Santiago,2971
Santiago.19,Chile,Santiago,2986
Santiago.20,Chile,Santiago,3001
Santiago.21,Chile,Santiago,2907
Santiago.22,Chile,Santiago,2836
Santiago.23,Chile,Santiago,2798
Santiago.24,Chile,Santiago,3115
Santiago.25,Chile,Santiago,3030
Santiago.26,Chile,Santiago,3173
Santiago.27,Chile,Santiago,2952
Santiago.28,Chile,Santiago,2880
Santiago.29,Chile,Santiago,2466
Santiago.30,Chile,Santiago,3457
Santiago.31,Chile,Santiago,2837
Santiago.32,Chile,Santiago,2156
Santiago.33,Chile,Santiago,3080
Santiago.34,Chile,Santiago,3399
Santiago.35,Chile,Santiago,3020
Santiago.36,Chile,Santiago,2558
Santiago.37,Chile,Santiago,3523
Santiago.38,Chile,Santiago,3568
Santiago.39,Chile,Santiago,4909
Santiago.40,Chile,Santiago,2696
Santiago.41,Chile,Santiago,2510
Santiago.42,Chile,Santiago,2271
Santiago.43,Chile,Santiago,2747
Santiago.44,Chile,Santiago,3262
