UID,Country,City,Aridity_Index
Detroit.1,USA,Detroit,7118
Detroit.2,USA,Detroit,7239
Detroit.3,USA,Detroit,8297
Detroit.4,USA,Detroit,7321
Detroit.5,USA,Detroit,8063
Detroit.6,USA,Detroit,7990
Detroit.7,USA,Detroit,8170
Detroit.8,USA,Detroit,7298
Detroit.9,USA,Detroit,7076
Detroit.10,USA,Detroit,7497
Detroit.11,USA,Detroit,8015
Detroit.12,USA,Detroit,8011
Detroit.13,USA,Detroit,7160
Detroit.14,USA,Detroit,7609
Detroit.15,USA,Detroit,7001
Detroit.16,USA,Detroit,7577
Detroit.17,USA,Detroit,7174
Detroit.18,USA,Detroit,6960
Detroit.19,USA,Detroit,8059
Detroit.20,USA,Detroit,7602
Detroit.21,USA,Detroit,6955
Detroit.22,USA,Detroit,7045
Detroit.23,USA,Detroit,7141
Detroit.24,USA,Detroit,8024
Detroit.25,USA,Detroit,7479
Detroit.26,USA,Detroit,7217
Detroit.27,USA,Detroit,7805
Detroit.28,USA,Detroit,7248
Detroit.29,USA,Detroit,7034
Detroit.30,USA,Detroit,7891
Detroit.31,USA,Detroit,7959
Detroit.32,USA,Detroit,6996
Detroit.33,USA,Detroit,7295
