UID,Country,City,Aridity_Index
Lisbon.1,Portugal,Lisbon,4697
Lisbon.2,Portugal,Lisbon,4921
Lisbon.3,Portugal,Lisbon,4742
Lisbon.4,Portugal,Lisbon,5221
Lisbon.5,Portugal,Lisbon,4735
Lisbon.6,Portugal,Lisbon,4632
Lisbon.7,Portugal,Lisbon,4775
Lisbon.8,Portugal,Lisbon,4753
Lisbon.9,Portugal,Lisbon,4761
Lisbon.10,Portugal,Lisbon,5007
Lisbon.11,Portugal,Lisbon,5242
Lisbon.12,Portugal,Lisbon,5059
Lisbon.13,Portugal,Lisbon,4756
Lisbon.14,Portugal,Lisbon,5103
Lisbon.15,Portugal,Lisbon,4661
Lisbon.16,Portugal,Lisbon,4953
Lisbon.17,Portugal,Lisbon,4694
Lisbon.18,Portugal,Lisbon,4957
Lisbon.19,Portugal,Lisbon,5364
Lisbon.20,Portugal,Lisbon,4767
Lisbon.21,Portugal,Lisbon,4703
Lisbon.22,Portugal,Lisbon,4676
Lisbon.23,Portugal,Lisbon,4640
Lisbon.24,Portugal,Lisbon,4725
Lisbon.25,Portugal,Lisbon,4876
Lisbon.26,Portugal,Lisbon,4875
Lisbon.27,Portugal,Lisbon,5343
Lisbon.28,Portugal,Lisbon,4902
Lisbon.29,Portugal,Lisbon,4714
Lisbon.30,Portugal,Lisbon,4889
Lisbon.31,Portugal,Lisbon,4979
Lisbon.32,Portugal,Lisbon,5080
Lisbon.33,Portugal,Lisbon,4572
Lisbon.34,Portugal,Lisbon,4726
Lisbon.35,Portugal,Lisbon,4797
Lisbon.36,Portugal,Lisbon,4773
Lisbon.37,Portugal,Lisbon,4978
Lisbon.38,Portugal,Lisbon,5390
Lisbon.39,Portugal,Lisbon,4702
Lisbon.40,Portugal,Lisbon,5030
Lisbon.41,Portugal,Lisbon,4664
Lisbon.42,Portugal,Lisbon,4771
Lisbon.43,Portugal,Lisbon,4777
Lisbon.44,Portugal,Lisbon,4675
Lisbon.45,Portugal,Lisbon,4704
Lisbon.46,Portugal,Lisbon,5050
Lisbon.47,Portugal,Lisbon,4654
Lisbon.48,Portugal,Lisbon,4704
Lisbon.49,Portugal,Lisbon,5051
Lisbon.50,Portugal,Lisbon,5242
Lisbon.51,Portugal,Lisbon,4711
Lisbon.52,Portugal,Lisbon,4731
