UID,Country,City,Aridity_Index
Frankfurt.1,Germany,Frankfurt,7063
Frankfurt.2,Germany,Frankfurt,7617
Frankfurt.3,Germany,Frankfurt,7062
Frankfurt.4,Germany,Frankfurt,6588
Frankfurt.5,Germany,Frankfurt,7062
Frankfurt.6,Germany,Frankfurt,7495
Frankfurt.7,Germany,Frankfurt,7322
Frankfurt.8,Germany,Frankfurt,7115
Frankfurt.9,Germany,Frankfurt,7083
Frankfurt.10,Germany,Frankfurt,7482
Frankfurt.11,Germany,Frankfurt,7833
Frankfurt.12,Germany,Frankfurt,6719
Frankfurt.13,Germany,Frankfurt,7655
Frankfurt.14,Germany,Frankfurt,7115
Frankfurt.15,Germany,Frankfurt,7545
Frankfurt.16,Germany,Frankfurt,6884
Frankfurt.17,Germany,Frankfurt,7762
Frankfurt.18,Germany,Frankfurt,7294
Frankfurt.19,Germany,Frankfurt,7889
Frankfurt.20,Germany,Frankfurt,7538
Frankfurt.21,Germany,Frankfurt,7197
Frankfurt.22,Germany,Frankfurt,7683
Frankfurt.23,Germany,Frankfurt,7350
Frankfurt.24,Germany,Frankfurt,7317
Frankfurt.25,Germany,Frankfurt,7340
Frankfurt.26,Germany,Frankfurt,7346
Frankfurt.27,Germany,Frankfurt,7377
Frankfurt.28,Germany,Frankfurt,7248
Frankfurt.29,Germany,Frankfurt,7100
Frankfurt.30,Germany,Frankfurt,7466
Frankfurt.31,Germany,Frankfurt,6641
Frankfurt.32,Germany,Frankfurt,7400
Frankfurt.33,Germany,Frankfurt,7044
Frankfurt.34,Germany,Frankfurt,8210
Frankfurt.35,Germany,Frankfurt,8241
Frankfurt.36,Germany,Frankfurt,7377
Frankfurt.37,Germany,Frankfurt,7280
Frankfurt.38,Germany,Frankfurt,7102
Frankfurt.39,Germany,Frankfurt,7025
Frankfurt.40,Germany,Frankfurt,7588
Frankfurt.41,Germany,Frankfurt,9465
