UID,Country,City,Aridity_Index
Sapporo.1,Japan,Sapporo,19575
Sapporo.2,Japan,Sapporo,14133
Sapporo.3,Japan,Sapporo,18869
Sapporo.4,Japan,Sapporo,16656
Sapporo.5,Japan,Sapporo,13558
Sapporo.6,Japan,Sapporo,13258
Sapporo.7,Japan,Sapporo,14851
Sapporo.8,Japan,Sapporo,11927
Sapporo.9,Japan,Sapporo,16007
Sapporo.10,Japan,Sapporo,14080
Sapporo.11,Japan,Sapporo,12388
Sapporo.12,Japan,Sapporo,19451
Sapporo.13,Japan,Sapporo,13654
Sapporo.14,Japan,Sapporo,15896
Sapporo.15,Japan,Sapporo,12056
Sapporo.16,Japan,Sapporo,13641
Sapporo.17,Japan,Sapporo,13129
Sapporo.18,Japan,Sapporo,13329
Sapporo.19,Japan,Sapporo,14992
Sapporo.20,Japan,Sapporo,14939
Sapporo.21,Japan,Sapporo,15410
Sapporo.22,Japan,Sapporo,14169
Sapporo.23,Japan,Sapporo,14146
Sapporo.24,Japan,Sapporo,13130
Sapporo.25,Japan,Sapporo,13674
Sapporo.26,Japan,Sapporo,13383
Sapporo.27,Japan,Sapporo,12835
Sapporo.28,Japan,Sapporo,14577
Sapporo.29,Japan,Sapporo,12877
Sapporo.30,Japan,Sapporo,13852
Sapporo.31,Japan,Sapporo,13849
Sapporo.32,Japan,Sapporo,15180
Sapporo.33,Japan,Sapporo,16053
Sapporo.34,Japan,Sapporo,15655
Sapporo.35,Japan,Sapporo,13285
Sapporo.36,Japan,Sapporo,13935
Sapporo.37,Japan,Sapporo,18450
Sapporo.38,Japan,Sapporo,15282
Sapporo.39,Japan,Sapporo,13287
Sapporo.40,Japan,Sapporo,13475
Sapporo.41,Japan,Sapporo,12825
